"Meetnet";"MeetpuntID";"ID_VBI";"Plot";"OpnameID";"Habitattype";"Habitatsubtype";"SBZH";"Date";"X";"Y";"GRTS_ranking";"PlotWeight_cirkelplot";"StratumWeight";"PlotWeight_vegetatieplot";"Periode";"Phab"
"VBI";"VBI321054";321054;"Vegetatieplot";"VBI321054_1";"9120";"9120";"Binnen";"1999";167933,183856;174680,864856;;1;61,3330985915493;;1;85
"VBI";"VBI321054";321054;"Vegetatieplot";"VBI321054_2";"9120";"9120";"Binnen";"2011";167933,183856;174680,864856;;1;61,3330985915493;;2;85
"VBI";"VBI321055";321055;"Vegetatieplot";"VBI321055_2";"9120";"9120";"Binnen";"2011";168924,104856;174675,094856;;1;61,3330985915493;;2;100
"VBI";"VBI321055";321055;"Vegetatieplot";"VBI321055_1";"9120";"9120";"Binnen";"1999";168924,104856;174675,094856;;1;61,3330985915493;;1;100
"VBI";"VBI321082";321082;"Vegetatieplot";"VBI321082_2";"9120";"9120";"Buiten";"2011";163942,270856;172679,870856;;0,83;66,6438016528926;;2;100
"VBI";"VBI321132";321132;"Vegetatieplot";"VBI321132_2";"9120";"9120";"Binnen";"2011";165942,032856;169679,669856;;1;61,3330985915493;;2;100
"VBI";"VBI321132";321132;"Vegetatieplot";"VBI321132_1";"9120";"9120";"Binnen";"1999";165942,032856;169679,669856;;1;61,3330985915493;;1;100
"VBI";"VBI321140";321140;"Vegetatieplot";"VBI321140_2";"9120";"9120";"Binnen";"2011";165940,202856;169178,717856;;1;61,3330985915493;;2;100
"VBI";"VBI321148";321148;"Vegetatieplot";"VBI321148_1";"9120";"9120";"Binnen";"1999";165942,149856;168679,829856;;1;61,3330985915493;;1;100
"VBI";"VBI321148";321148;"Vegetatieplot";"VBI321148_2";"9120";"9120";"Binnen";"2011";165942,149856;168679,829856;;1;61,3330985915493;;2;100
"VBI";"VBI321156";321156;"Vegetatieplot";"VBI321156_2";"9120";"9120";"Binnen";"2011";165948,165856;168191,391856;;1;61,3330985915493;;2;100
"VBI";"VBI322106";322106;"Vegetatieplot";"VBI322106_2";"9120";"9120";"Binnen";"2010";171942,278856;171179,833856;;1;61,3330985915493;;2;100
"VBI";"VBI322123";322123;"Vegetatieplot";"VBI322123_2";"9120";"9120";"Binnen";"2010";172938,141856;170170,885856;;1;61,3330985915493;;2;70
"VBI";"VBI322130";322130;"Vegetatieplot";"VBI322130_1";"9120";"9120";"Binnen";"1999";171918,498856;169669,147856;;1;61,3330985915493;;1;100
"VBI";"VBI322130";322130;"Vegetatieplot";"VBI322130_2";"9120";"9120";"Binnen";"2010";171918,498856;169669,147856;;1;61,3330985915493;;2;100
"VBI";"VBI322138";322138;"Vegetatieplot";"VBI322138_2";"9120";"9120";"Binnen";"2010";171950,160856;169179,852856;;1;61,3330985915493;;2;100
"VBI";"VBI322146";322146;"Vegetatieplot";"VBI322146_2";"9120";"9120";"Binnen";"2010";171914,761856;168708,282856;;1;61,3330985915493;;2;100
"VBI";"VBI322146";322146;"Vegetatieplot";"VBI322146_1";"9120";"9120";"Binnen";"1999";171914,761856;168708,282856;;1;61,3330985915493;;1;100
"VBI";"VBI323038";323038;"Vegetatieplot";"VBI323038_2";"9120";"9120";"Buiten";"2015";183942,2;175679,8;;1;66,6438016528926;;2;100
"VBI";"VBI323038";323038;"Vegetatieplot";"VBI323038_1";"9120";"9120";"Buiten";"1999";183942,2;175679,8;;1;66,6438016528926;;1;100
"VBI";"VBI323109";323109;"Vegetatieplot";"VBI323109_2";"9120";"9120";"Buiten";"2015";182942,2;171179,8;;1;66,6438016528926;;2;100
"VBI";"VBI324007";324007;"Vegetatieplot";"VBI324007_2";"9120";"9120";"Binnen";"2014";192942,150856;177679,566856;;0,96;61,3330985915493;;2;100
"VBI";"VBI324007";324007;"Vegetatieplot";"VBI324007_1";"9120";"9120";"Binnen";"1999";192942,150856;177679,566856;;1;61,3330985915493;;1;100
"VBI";"VBI324036";324036;"Vegetatieplot";"VBI324036_2";"9120";"9120";"Buiten";"2015";189942,179856;175679,887856;;0,84;66,6438016528926;;2;70
"VBI";"VBI324036";324036;"Vegetatieplot";"VBI324036_1";"9120";"9120";"Buiten";"1999";189942,179856;175679,887856;;1;66,6438016528926;;1;70
"VBI";"VBI324043";324043;"Vegetatieplot";"VBI324043_2";"9120";"9120";"Buiten";"2015";188942,130856;175179,811856;;0,94;66,6438016528926;;2;100
"VBI";"VBI324060";324060;"Vegetatieplot";"VBI324060_2";"9120";"9120";"Buiten";"2015";189942,215856;174179,897856;;0,89;66,6438016528926;;2;100
"VBI";"VBI324075";324075;"Vegetatieplot";"VBI324075_2";"9120";"9120";"Buiten";"2015";188964,901856;173159,266856;;1;66,6438016528926;;2;100
"VBI";"VBI325020";325020;"Vegetatieplot";"VBI325020_1";"9120";"9120";"Buiten";"1999";165931,389856;166654,799856;;1;66,6438016528926;;1;70
"VBI";"VBI325028";325028;"Vegetatieplot";"VBI325028_2";"9120";"9120";"Buiten";"2011";165957,736856;166172,062856;;1;66,6438016528926;;2;100
"VBI";"VBI325058";325058;"Vegetatieplot";"VBI325058_2";"9120";"9120";"Binnen";"2011";163942,256856;164179,904856;;1;61,3330985915493;;2;70
"VBI";"VBI325061";325061;"Vegetatieplot";"VBI325061_2";"9120";"9120";"Buiten";"2010";166942,182856;164179,828856;;1;66,6438016528926;;2;70
"VBI";"VBI325077";325077;"Vegetatieplot";"VBI325077_2";"9120";"9120";"Buiten";"2011";166912,904856;163212,050856;;1;66,6438016528926;;2;100
"VBI";"VBI325084";325084;"Vegetatieplot";"VBI325084_1";"9120";"9120";"Buiten";"1999";165942,088856;162679,941856;;1;66,6438016528926;;1;100
"VBI";"VBI325084";325084;"Vegetatieplot";"VBI325084_2";"9120";"9120";"Buiten";"2011";165942,088856;162679,941856;;0,75;66,6438016528926;;2;100
"VBI";"VBI325101";325101;"Vegetatieplot";"VBI325101_2";"9120";"9120";"Binnen";"2011";166900,872856;161676,994856;;1;61,3330985915493;;2;100
"VBI";"VBI325101";325101;"Vegetatieplot";"VBI325101_1";"9120";"9120";"Binnen";"1999";166900,872856;161676,994856;;1;61,3330985915493;;1;100
"VBI";"VBI325127";325127;"Vegetatieplot";"VBI325127_2";"9120";"9120";"Binnen";"2011";168942,076856;160179,868856;;1;61,3330985915493;;2;100
"VBI";"VBI326012";326012;"Vegetatieplot";"VBI326012_2";"9120";"9120";"Binnen";"2010";173934,866856;167175,068856;;1;61,3330985915493;;2;90
"VBI";"VBI326017";326017;"Vegetatieplot";"VBI326017_2";"9120";"9120";"Binnen";"2010";170942,125856;166679,796856;;1;61,3330985915493;;2;100
"VBI";"VBI326020";326020;"Vegetatieplot";"VBI326020_2";"9120";"9120";"Binnen";"2010";173942,259856;166679,868856;;1;61,3330985915493;;2;70
"VBI";"VBI326020";326020;"Vegetatieplot";"VBI326020_1";"9120";"9120";"Binnen";"1999";173942,259856;166679,868856;;1;61,3330985915493;;1;70
"VBI";"VBI326026";326026;"Vegetatieplot";"VBI326026_2";"9120";"9120";"Binnen";"2010";171942,090856;166179,671856;;1;61,3330985915493;;2;100
"VBI";"VBI326027";326027;"Vegetatieplot";"VBI326027_2";"9120";"9120";"Binnen";"2010";172937,889856;166178,092856;;1;61,3330985915493;;2;50
"VBI";"VBI326028";326028;"Vegetatieplot";"VBI326028_2";"9120";"9120";"Binnen";"2010";173933,729856;166192,227856;;1;61,3330985915493;;2;100
"VBI";"VBI326036";326036;"Vegetatieplot";"VBI326036_1";"9120";"9120";"Binnen";"1999";173945,201856;165682,784856;;1;61,3330985915493;;1;100
"VBI";"VBI326036";326036;"Vegetatieplot";"VBI326036_2";"9120";"9120";"Binnen";"2010";173945,201856;165682,784856;;1;61,3330985915493;;2;100
"VBI";"VBI326041";326041;"Vegetatieplot";"VBI326041_2";"9120";"9120";"Binnen";"2010";170894,190856;165164,389856;;1;61,3330985915493;;2;100
"VBI";"VBI326042";326042;"Vegetatieplot";"VBI326042_2";"9120";"9120";"Binnen";"2010";171950,967856;165164,964856;;1;61,3330985915493;;2;100
"VBI";"VBI326051";326051;"Vegetatieplot";"VBI326051_2";"9120";"9120";"Binnen";"2010";172942,185856;164679,816856;;1;61,3330985915493;;2;100
"VBI";"VBI326051";326051;"Vegetatieplot";"VBI326051_1";"9120";"9120";"Binnen";"1999";172942,185856;164679,816856;;1;61,3330985915493;;1;100
"VBI";"VBI331082";331082;"Vegetatieplot";"VBI331082_2";"9120";"9120";"Buiten";"2013";195946,544856;172687,058856;;1;66,6438016528926;;2;100
"VBI";"VBI331082";331082;"Vegetatieplot";"VBI331082_1";"9120";"9120";"Buiten";"1999";195946,544856;172687,058856;;1;66,6438016528926;;1;100
"VBI";"VBI332061";332061;"Vegetatieplot";"VBI332061_2";"9120";"9120";"Buiten";"2010";206940,142856;174178,777856;;1;66,6438016528926;;2;100
"VBI";"VBI332088";332088;"Vegetatieplot";"VBI332088_1";"9120";"9120";"Binnen";"1999";209934,560856;172699,792856;;1;61,3330985915493;;1;50
"VBI";"VBI332088";332088;"Vegetatieplot";"VBI332088_2";"9120";"9120";"Binnen";"2010";209934,560856;172699,792856;;1;61,3330985915493;;2;50
"VBI";"VBI332096";332096;"Vegetatieplot";"VBI332096_2";"9120";"9120";"Binnen";"2010";209942,490856;172161,483856;;1;61,3330985915493;;2;100
"VBI";"VBI332123";332123;"Vegetatieplot";"VBI332123_2";"9120";"9120";"Binnen";"2012";204921,310856;170163,266856;;1;61,3330985915493;;2;100
"VBI";"VBI332138";332138;"Vegetatieplot";"VBI332138_2";"9120";"9120";"Binnen";"2012";203927,946856;169183,793856;;0,9;61,3330985915493;;2;100
"VBI";"VBI334043";334043;"Vegetatieplot";"VBI334043_2";"9120";"9120";"Binnen";"2016";220942,2;175179,8;;1;61,3330985915493;;2;100
"VBI";"VBI334108";334108;"Vegetatieplot";"VBI334108_2";"9120";"9120";"Binnen";"2016";221942,2;171179,8;;0,99;61,3330985915493;;2;70
"VBI";"VBI341022";341022;"Vegetatieplot";"VBI341022_1";"9120";"9120";"Binnen";"1999";231942,243856;176679,791856;;1;61,3330985915493;;1;100
"VBI";"VBI341022";341022;"Vegetatieplot";"VBI341022_2";"9120";"9120";"Binnen";"2014";231942,243856;176679,791856;;0,69;61,3330985915493;;2;100
"VBI";"VBI341047";341047;"Vegetatieplot";"VBI341047_2";"9120";"9120";"Binnen";"2014";232942,182856;175179,831856;;0,72;61,3330985915493;;2;100
"VBI";"VBI341121";341121;"Vegetatieplot";"VBI341121_2";"9120";"9120";"Binnen";"2015";226942,158856;170179,844856;;1;61,3330985915493;;2;100
"VBI";"VBI347088";347088;"Vegetatieplot";"VBI347088_2";"9120";"9120";"Binnen";"2010";249933,165856;162677,051856;;0,99;61,3330985915493;;2;70
"VBI";"VBI347088";347088;"Vegetatieplot";"VBI347088_1";"9120";"9120";"Binnen";"1999";249933,165856;162677,051856;;1;61,3330985915493;;1;70
"VBI";"VBI347104";347104;"Vegetatieplot";"VBI347104_2";"9120";"9120";"Binnen";"2010";249965,801856;161665,140856;;0,99;61,3330985915493;;2;70
"VBI";"VBI347104";347104;"Vegetatieplot";"VBI347104_1";"9120";"9120";"Binnen";"1999";249965,801856;161665,140856;;1;61,3330985915493;;1;70
"VBI";"VBI392005";392005;"Vegetatieplot";"VBI392005_1";"9120";"9120";"Buiten";"1999";142942,2;157679,8;;1;66,6438016528926;;1;70
"VBI";"VBI392005";392005;"Vegetatieplot";"VBI392005_2";"9120";"9120";"Buiten";"2015";142942,2;157679,8;;0,98;66,6438016528926;;2;70
"VBI";"VBI392037";392037;"Vegetatieplot";"VBI392037_1";"9120";"9120";"Binnen";"1999";142942,2;155679,8;;1;61,3330985915493;;1;70
"VBI";"VBI392037";392037;"Vegetatieplot";"VBI392037_2";"9120";"9120";"Binnen";"2015";142942,2;155679,8;;0,54;61,3330985915493;;2;70
"VBI";"VBI392040";392040;"Vegetatieplot";"VBI392040_2";"9120";"9120";"Binnen";"2015";145942,2;155679,8;;0,96;61,3330985915493;;2;95
"VBI";"VBI392040";392040;"Vegetatieplot";"VBI392040_1";"9120";"9120";"Binnen";"1999";145942,2;155679,8;;1;61,3330985915493;;1;95
"VBI";"VBI74143";74143;"Vegetatieplot";"VBI74143_2";"9120";"9120";"Buiten";"2013";160934,797856;229178,790856;;1;66,6438016528926;;2;100
"VBI";"VBI78148";78148;"Vegetatieplot";"VBI78148_1";"9120";"9120";"Buiten";"1999";157981,820856;218644,021856;;1;66,6438016528926;;1;100
"VBI";"VBI78148";78148;"Vegetatieplot";"VBI78148_2";"9120";"9120";"Buiten";"2014";157981,820856;218644,021856;;1;66,6438016528926;;2;100
"VBI";"VBI78156";78156;"Vegetatieplot";"VBI78156_2";"9120";"9120";"Binnen";"2014";157942,100856;218179,929856;;1;61,3330985915493;;2;100
"VBI";"VBI85126";85126;"Vegetatieplot";"VBI85126_2";"9120";"9120";"Buiten";"2011";167942,107856;220179,806856;;1;66,6438016528926;;2;70
"VBI";"VBI85147";85147;"Vegetatieplot";"VBI85147_2";"9120";"9120";"Buiten";"2012";164942,138856;218679,721856;;1;66,6438016528926;;2;100
"VBI";"VBI86145";86145;"Vegetatieplot";"VBI86145_2";"9120";"9120";"Buiten";"2010";170942,419856;218679,790856;;0,72;66,6438016528926;;2;100
"VBI";"VBI88113";88113;"Vegetatieplot";"VBI88113_2";"9120";"9120";"Binnen";"2015";186934,083856;220690,507856;;1;61,3330985915493;;2;60
"VBI";"VBI88113";88113;"Vegetatieplot";"VBI88113_1";"9120";"9120";"Binnen";"1997";186934,083856;220690,507856;;1;61,3330985915493;;1;60
"VBI";"VBI88129";88129;"Vegetatieplot";"VBI88129_1";"9120";"9120";"Binnen";"1997";186942,220856;219679,685856;;1;61,3330985915493;;1;100
"VBI";"VBI88129";88129;"Vegetatieplot";"VBI88129_2";"9120";"9120";"Binnen";"2015";186942,220856;219679,685856;;1,01;61,3330985915493;;2;100
"VBI";"VBI96103";96103;"Vegetatieplot";"VBI96103_1";"9120";"9120";"Binnen";"1998";208939,400856;221693,411856;;1;61,3330985915493;;1;100
"VBI";"VBI96103";96103;"Vegetatieplot";"VBI96103_2";"9120";"9120";"Binnen";"2010";208939,400856;221693,411856;;1;61,3330985915493;;2;100
"MHK";"23257";;"Vegetatieplot";"MHK23257";"9130";"9130";"Buiten";"2015-05-07";116404,887;156783,535;23257;;12,5555555555556;;2;
"MHK";"4945";;"Vegetatieplot";"MHK4945";"9130";"9130";"Binnen";"2017-04-21";40057,813;164147,159;4945;;1,18965517241379;;2;
"MHK";"8217";;"Vegetatieplot";"MHK8217";"9130";"9130";"Binnen";"2017-05-02";99773,625;162733,941;8217;;1,18965517241379;;2;
"VBI";"VBI218123";218123;"Vegetatieplot";"VBI218123_2";"9130";"9130";"Buiten";"2010";92942,293856;180179,631856;;0,98;12,5555555555556;;2;100
"VBI";"VBI226063";226063;"Vegetatieplot";"VBI226063_2";"9130";"9130";"Buiten";"2014";112942,281856;184179,882856;;0,92;12,5555555555556;;2;70
"VBI";"VBI226119";226119;"Vegetatieplot";"VBI226119_1";"9130";"9130";"Buiten";"1997";112942,233856;180679,871856;;1;12,5555555555556;;1;100
"VBI";"VBI227019";227019;"Vegetatieplot";"VBI227019_2";"9130";"9130";"Binnen";"2014";116951,049856;186657,858856;;1;1,18965517241379;;2;100
"VBI";"VBI227019";227019;"Vegetatieplot";"VBI227019_1";"9130";"9130";"Binnen";"1998";116951,049856;186657,858856;;1;1,18965517241379;;1;100
"VBI";"VBI227142";227142;"Vegetatieplot";"VBI227142_2";"9130";"9130";"Buiten";"2013";119942,198856;179179,763856;;1;12,5555555555556;;2;100
"VBI";"VBI227153";227153;"Vegetatieplot";"VBI227153_2";"9130";"9130";"Buiten";"2014";114971,612856;178178,195856;;1;12,5555555555556;;2;100
"VBI";"VBI227153";227153;"Vegetatieplot";"VBI227153_1";"9130";"9130";"Buiten";"1998";114971,612856;178178,195856;;1;12,5555555555556;;1;100
"VBI";"VBI235082";235082;"Vegetatieplot";"VBI235082_1";"9130";"9130";"Buiten";"1998";131913,609856;182658,558856;;1;12,5555555555556;;1;100
"VBI";"VBI235082";235082;"Vegetatieplot";"VBI235082_2";"9130";"9130";"Buiten";"2010";131913,609856;182658,558856;;1;12,5555555555556;;2;100
"VBI";"VBI274116";274116;"Vegetatieplot";"VBI274116_1";"9130";"9130";"Binnen";"1999";29942,19;170679,8;;1;1,18965517241379;;1;100
"VBI";"VBI274116";274116;"Vegetatieplot";"VBI274116_2";"9130";"9130";"Binnen";"2015";29942,19;170679,8;;1;1,18965517241379;;2;100
"VBI";"VBI282143";282143;"Vegetatieplot";"VBI282143_2";"9130";"9130";"Binnen";"2012";48992,718856;169176,038856;;1;1,18965517241379;;2;100
"VBI";"VBI285027";285027;"Vegetatieplot";"VBI285027_2";"9130";"9130";"Binnen";"2014";36933,922856;166205,704856;;1;1,18965517241379;;2;100
"VBI";"VBI285062";285062;"Vegetatieplot";"VBI285062_2";"9130";"9130";"Binnen";"2013";39942,398856;164179,956856;;0,9;1,18965517241379;;2;100
"VBI";"VBI293128";293128;"Vegetatieplot";"VBI293128_2";"9130";"9130";"Binnen";"2011";89942,178856;170180,019856;;1;1,18965517241379;;2;100
"VBI";"VBI296073";296073;"Vegetatieplot";"VBI296073_2";"9130";"9130";"Buiten";"2014";74942,391856;163179,857856;;1;12,5555555555556;;2;100
"VBI";"VBI296124";296124;"Vegetatieplot";"VBI296124_2";"9130";"9130";"Buiten";"2014";77942,390856;160179,818856;;0,52;12,5555555555556;;2;100
"VBI";"VBI297095";297095;"Vegetatieplot";"VBI297095_2";"9130";"9130";"Binnen";"2011";88942,053856;162179,843856;;1;1,18965517241379;;2;60
"VBI";"VBI297103";297103;"Vegetatieplot";"VBI297103_1";"9130";"9130";"Binnen";"1998";88942,115856;161679,824856;;1;1,18965517241379;;1;100
"VBI";"VBI297103";297103;"Vegetatieplot";"VBI297103_2";"9130";"9130";"Binnen";"2011";88942,115856;161679,824856;;1;1,18965517241379;;2;100
"VBI";"VBI297104";297104;"Vegetatieplot";"VBI297104_1";"9130";"9130";"Binnen";"1998";89942,027856;161679,842856;;1;1,18965517241379;;1;100
"VBI";"VBI297104";297104;"Vegetatieplot";"VBI297104_2";"9130";"9130";"Binnen";"2011";89942,027856;161679,842856;;1;1,18965517241379;;2;100
"VBI";"VBI298100";298100;"Vegetatieplot";"VBI298100_1";"9130";"9130";"Binnen";"1998";93938,109856;161708,061856;;1;1,18965517241379;;1;100
"VBI";"VBI298100";298100;"Vegetatieplot";"VBI298100_2";"9130";"9130";"Binnen";"2010";93938,109856;161708,061856;;1;1,18965517241379;;2;100
"VBI";"VBI306012";306012;"Vegetatieplot";"VBI306012_2";"9130";"9130";"Buiten";"2015";109942,2;167179,8;;1;12,5555555555556;;2;100
"VBI";"VBI306098";306098;"Vegetatieplot";"VBI306098_2";"9130";"9130";"Binnen";"2016";107942,2;161679,8;;1;1,18965517241379;;2;100
"VBI";"VBI307086";307086;"Vegetatieplot";"VBI307086_1";"9130";"9130";"Binnen";"1997";119942,231856;162679,902856;;1;1,18965517241379;;1;100
"VBI";"VBI307086";307086;"Vegetatieplot";"VBI307086_2";"9130";"9130";"Binnen";"2013";119942,231856;162679,902856;;0,94;1,18965517241379;;2;100
"VBI";"VBI307113";307113;"Vegetatieplot";"VBI307113_2";"9130";"9130";"Binnen";"2014";114942,223856;160679,808856;;1;1,18965517241379;;2;100
"VBI";"VBI307113";307113;"Vegetatieplot";"VBI307113_1";"9130";"9130";"Binnen";"1998";114942,223856;160679,808856;;1;1,18965517241379;;1;100
"VBI";"VBI307122";307122;"Vegetatieplot";"VBI307122_2";"9130";"9130";"Binnen";"2014";115948,021856;160183,683856;;1;1,18965517241379;;2;70
"VBI";"VBI308015";308015;"Vegetatieplot";"VBI308015_2";"9130";"9130";"Binnen";"2011";128934,507856;167178,598856;;1;1,18965517241379;;2;100
"VBI";"VBI317110";317110;"Vegetatieplot";"VBI317110_2";"9130";"9130";"Binnen";"2014";151943,574856;161180,400856;;1;1,18965517241379;;2;100
"VBI";"VBI384016";384016;"Vegetatieplot";"VBI384016_2";"9130";"9130";"Binnen";"2011";129909,772856;157192,545856;;1;1,18965517241379;;2;100
"VBI";"VBI384032";384032;"Vegetatieplot";"VBI384032_2";"9130";"9130";"Binnen";"2011";129951,955856;156147,496856;;1;1,18965517241379;;2;100
"VBI";"VBI391033";391033;"Vegetatieplot";"VBI391033_1";"9130";"9130";"Binnen";"1999";130948,824856;155692,285856;;1;1,18965517241379;;1;100
"VBI";"VBI391033";391033;"Vegetatieplot";"VBI391033_2";"9130";"9130";"Binnen";"2010";130948,824856;155692,285856;;1;1,18965517241379;;2;100
"VBI";"VBI392046";392046;"Vegetatieplot";"VBI392046_2";"9130";"9130";"Binnen";"2015";143942,2;155179,8;;1;1,18965517241379;;2;100
"VBI";"VBI392047";392047;"Vegetatieplot";"VBI392047_2";"9130";"9130";"Binnen";"2015";144942,2;155179,8;;1;1,18965517241379;;2;100
"VBI";"VBI392054";392054;"Vegetatieplot";"VBI392054_1";"9130";"9130";"Binnen";"1999";143942,2;154679,8;;1;1,18965517241379;;1;100
"VBI";"VBI392054";392054;"Vegetatieplot";"VBI392054_2";"9130";"9130";"Binnen";"2015";143942,2;154679,8;;1;1,18965517241379;;2;100
"VBI";"VBI392055";392055;"Vegetatieplot";"VBI392055_1";"9130";"9130";"Binnen";"1999";144942,2;154679,8;;1;1,18965517241379;;1;100
"VBI";"VBI392055";392055;"Vegetatieplot";"VBI392055_2";"9130";"9130";"Binnen";"2015";144942,2;154679,8;;1;1,18965517241379;;2;100
"VBI";"VBI392059";392059;"Vegetatieplot";"VBI392059_2";"9130";"9130";"Binnen";"2016";140942,2;154179,8;;1;1,18965517241379;;2;100
"VBI";"VBI392060";392060;"Vegetatieplot";"VBI392060_2";"9130";"9130";"Binnen";"2016";141942,2;154179,8;;1;1,18965517241379;;2;100
"VBI";"VBI392063";392063;"Vegetatieplot";"VBI392063_2";"9130";"9130";"Binnen";"2015";144942,2;154179,8;;1;1,18965517241379;;2;100
"VBI";"VBI392067";392067;"Vegetatieplot";"VBI392067_2";"9130";"9130";"Binnen";"2016";140942,2;153679,8;;1;1,18965517241379;;2;100
"VBI";"VBI392067";392067;"Vegetatieplot";"VBI392067_1";"9130";"9130";"Binnen";"1999";140942,2;153679,8;;1;1,18965517241379;;1;100
"MHK";"10354";;"Vegetatieplot";"MHK10354";"9160";"9160";"Buiten";"2015-05-20";227773,578;161326,068;10354;;76,021052631579;;2;
"MHK";"2198";;"Vegetatieplot";"MHK2198";"9160";"9160";"Binnen";"2015-04-21";162781,557;209934,009;2198;;73,8259259259259;;2;
"MHK";"3970";;"Vegetatieplot";"MHK3970";"9160";"9160";"Binnen";"2015-05-21";257277,528;160942,081;3970;;73,8259259259259;;2;
"MHK";"6278";;"Vegetatieplot";"MHK6278";"9160";"9160";"Binnen";"2015-05-07";183325,595;179758,195;6278;;73,8259259259259;;2;
"MHK";"7145";;"Vegetatieplot";"MHK7145";"9160";"9160";"Buiten";"2015-04-28";151901,6;188046,196;7145;;76,021052631579;;2;
"VBI";"VBI158069";158069;"Vegetatieplot";"VBI158069_2";"9160";"9160";"Binnen";"2013";158942,061856;203679,799856;;1;73,8259259259259;;2;100
"VBI";"VBI158069";158069;"Vegetatieplot";"VBI158069_1";"9160";"9160";"Binnen";"1999";158942,061856;203679,799856;;1;73,8259259259259;;1;100
"VBI";"VBI162090";162090;"Vegetatieplot";"VBI162090_2";"9160";"9160";"Binnen";"2010";171935,362856;212182,215856;;1;73,8259259259259;;2;50
"VBI";"VBI162098";162098;"Vegetatieplot";"VBI162098_2";"9160";"9160";"Binnen";"2010";171942,380856;211679,750856;;1;73,8259259259259;;2;60
"VBI";"VBI207011";207011;"Vegetatieplot";"VBI207011_2";"9160";"9160";"Buiten";"2010";52945,881856;187177,721856;;1;76,021052631579;;2;100
"VBI";"VBI234069";234069;"Vegetatieplot";"VBI234069_2";"9160";"9160";"Buiten";"2012";158942,408856;193679,933856;;0,84;76,021052631579;;2;100
"VBI";"VBI237029";237029;"Vegetatieplot";"VBI237029_2";"9160";"9160";"Binnen";"2015";150942,211856;186179,946856;;1;73,8259259259259;;2;100
"VBI";"VBI237042";237042;"Vegetatieplot";"VBI237042_2";"9160";"9160";"Buiten";"2015";147942,172856;185179,813856;;0,82;76,021052631579;;2;100
"VBI";"VBI238002";238002;"Vegetatieplot";"VBI238002_2";"9160";"9160";"Buiten";"2013";155942,115856;187679,691856;;1;76,021052631579;;2;70
