"Meetnet";"ID";"IDPlots";"Jaar";"Habitattype";"Habitatsubtype";"Versie";"SBZH";"DatasetToestand";"PlotWeightToestand";"StratumWeightToestand";"WeightCombToestand";"DatasetTrend";"PlotWeightTrend";"StratumWeightTrend";"WeightCombTrend";"nGunstig";"nIndicatoren";"n_zb_Ongunstig";"AandeelGunstig";"Status_habitatvlek";"Index";"Index_zb"
"PINK";"IV2017100113000082";"dh_12";2009;2130;"2130_had";"Versie 3";"Binnen";FALSE;1;4,3448275862069;4,3448275862069;TRUE;1;6,3;6,3;6;8;0;75;1;0,385;0,75
"PINK";"IV2017100113000083";"dh_12";2012;2130;"2130_had";"Versie 2.0";"Binnen";TRUE;1;4,3448275862069;4,3448275862069;TRUE;1;6,3;6,3;5;7;0;71,4285714285714;1;0,592;1
"PINK";"IV2017100113000083";"dh_12";2012;2130;"2130_had";"Versie 3";"Binnen";TRUE;1;4,3448275862069;4,3448275862069;TRUE;1;6,3;6,3;6;8;0;75;1;0,39;0,75
"PINK";"IV2017100113000084";"dh_13";2012;2130;"2130_had";"Versie 2.0";"Binnen";TRUE;1;4,3448275862069;4,3448275862069;FALSE;1;6,3;6,3;5;7;0;71,4285714285714;1;0,329;0,767
"PINK";"IV2017100113000084";"dh_13";2012;2130;"2130_had";"Versie 3";"Binnen";TRUE;1;4,3448275862069;4,3448275862069;FALSE;1;6,3;6,3;6;8;0;75;1;0,279;0,558
"PINK";"IV2017100113000085";"dh_14";2009;2130;"2130_had";"Versie 2.0";"Binnen";FALSE;1;4,3448275862069;4,3448275862069;TRUE;1;6,3;6,3;5;7;1;71,4285714285714;0;0,514;0,616
"PINK";"IV2017100113000085";"dh_14";2009;2130;"2130_had";"Versie 3";"Binnen";FALSE;1;4,3448275862069;4,3448275862069;TRUE;1;6,3;6,3;5;8;1;62,5;0;0,308;0,462
"PINK";"IV2017100113000086";"dh_14";2014;2130;"2130_had";"Versie 2.0";"Binnen";TRUE;1;4,3448275862069;4,3448275862069;TRUE;1;6,3;6,3;5;7;0;71,4285714285714;1;0,492;0,849
"PINK";"IV2017100113000086";"dh_14";2014;2130;"2130_had";"Versie 3";"Binnen";TRUE;1;4,3448275862069;4,3448275862069;TRUE;1;6,3;6,3;6;8;0;75;1;0,326;0,637
"PINK";"IV2017100113000089";"dh_16";2007;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;1;40;0;-0,013;0,467
"PINK";"IV2017100113000089";"dh_16";2007;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;0,095;0,158
"PINK";"IV2017100113000090";"dh_16";2013;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;0;40;0;-0,233;0,488
"PINK";"IV2017100113000090";"dh_16";2013;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;1;40;0;-0,071;0,326
"PINK";"IV2017100113000094";"dp_01";2009;2160;"2160";"Versie 2.0";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,644;1
"PINK";"IV2017100113000094";"dp_01";2009;2160;"2160";"Versie 3";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,6;1
"PINK";"IV2017100113000095";"dp_01";2014;2160;"2160";"Versie 2.0";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,575;1
"PINK";"IV2017100113000095";"dp_01";2014;2160;"2160";"Versie 3";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,6;1
"PINK";"IV2017100113000096";"dp_02";2007;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;8;0;75;1;0,231;0,967
"PINK";"IV2017100113000096";"dp_02";2007;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,26;0,644
"PINK";"IV2017100113000097";"dp_02";2013;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,09;0,785
"PINK";"IV2017100113000097";"dp_02";2013;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,175;0,5
"PINK";"IV2017100113000098";"dp_03";2014;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;1;5;1;20;0;-0,288;0,368
"PINK";"IV2017100113000098";"dp_03";2014;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;2;5;1;40;0;-0,289;0,092
"PINK";"IV2017100113000099";"dp_08";2012;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;6;8;0;75;1;0,308;0,95
"PINK";"IV2017100113000099";"dp_08";2012;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;7;9;0;77,7777777777778;1;0,319;0,611
"PINK";"IV2017100113000100";"dp_09";2012;2160;"2160";"Versie 2.0";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;FALSE;1;19,38125;19,38125;5;5;0;100;1;0,642;1
"PINK";"IV2017100113000100";"dp_09";2012;2160;"2160";"Versie 3";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;FALSE;1;19,38125;19,38125;3;4;0;75;1;0,55;1
"PINK";"IV2017100113000101";"dp_10";2012;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;6;8;0;75;1;0,339;0,818
"PINK";"IV2017100113000101";"dp_10";2012;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,251;0,546
"PINK";"IV2017100113000102";"dp_11";2012;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,279;0,967
"PINK";"IV2017100113000102";"dp_11";2012;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,224;0,622
"PINK";"IV2017100113000105";"dv_02";2014;2130;"2130_had";"Versie 2.0";"Binnen";TRUE;1;4,3448275862069;4,3448275862069;FALSE;1;6,3;6,3;5;7;0;71,4285714285714;1;0,473;0,989
"PINK";"IV2017100113000105";"dv_02";2014;2130;"2130_had";"Versie 3";"Binnen";TRUE;1;4,3448275862069;4,3448275862069;FALSE;1;6,3;6,3;6;8;0;75;1;0,356;0,742
"PINK";"IV2017100113000108";"gb_02";2008;2130;"2130_had";"Versie 2.0";"Binnen";FALSE;1;4,3448275862069;4,3448275862069;FALSE;1;6,3;6,3;5;7;0;71,4285714285714;1;0,627;1
"PINK";"IV2017100113000108";"gb_02";2008;2130;"2130_had";"Versie 3";"Binnen";FALSE;1;4,3448275862069;4,3448275862069;FALSE;1;6,3;6,3;6;8;0;75;1;0,382;0,75
"PINK";"IV2017100113000109";"gb_03";2009;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;-0,019;0,933
"PINK";"IV2017100113000109";"gb_03";2009;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,158;0,533
"PINK";"IV2017100113000110";"gb_03";2014;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;-0,011;0,967
"PINK";"IV2017100113000110";"gb_03";2014;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,201;0,622
"PINK";"IV2017100113000111";"gd_01";2009;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;1;40;0;-0,2;0
"PINK";"IV2017100113000111";"gd_01";2009;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;0;0
"PINK";"IV2017100113000112";"gd_01";2013;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;1;40;0;-0,2;0
"PINK";"IV2017100113000112";"gd_01";2013;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;0;0
"PINK";"IV2017100113000113";"gd_02";2009;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;1;5;2;20;0;-0,229;-0,071
"PINK";"IV2017100113000113";"gd_02";2009;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;2;40;0;-0,12;-0,201
"PINK";"IV2017100113000114";"gd_02";2013;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;0;60;1;-0,005;0,488
"PINK";"IV2017100113000114";"gd_02";2013;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,194;0,323
"PINK";"IV2017100113000115";"gd_03";2009;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;0;60;1;-0,007;0,482
"PINK";"IV2017100113000115";"gd_03";2009;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,191;0,319
"PINK";"IV2017100113000116";"gd_03";2013;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;1;5;1;20;0;-0,542;-0,033
"PINK";"IV2017100113000116";"gd_03";2013;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;1;40;0;-0,358;-0,022
"PINK";"IV2017100113000117";"gd_04";2009;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;1;40;0;-0,4;-0,5
"PINK";"IV2017100113000117";"gd_04";2009;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;-0,2;-0,333
"PINK";"IV2017100113000118";"gd_04";2013;2190;"2190";"Versie 2.0";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;1;40;0;-0,007;0,483
"PINK";"IV2017100113000118";"gd_04";2013;2190;"2190";"Versie 3";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;0,101;0,169
"PINK";"IV2017100113000119";"ha_01";2006;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,327;0,481
"PINK";"IV2017100113000119";"ha_01";2006;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,257;0,318
"PINK";"IV2017100113000120";"ha_01";2007;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;5;5;0;100;1;0,382;0,497
"PINK";"IV2017100113000120";"ha_01";2007;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,264;0,329
"PINK";"IV2017100113000121";"ha_01";2008;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,392;0,432
"PINK";"IV2017100113000121";"ha_01";2008;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,305;0,286
"PINK";"IV2017100113000122";"ha_01";2009;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;5;5;0;100;1;0,458;0,455
"PINK";"IV2017100113000122";"ha_01";2009;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,314;0,301
"PINK";"IV2017100113000123";"ha_01";2012;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;1;80;0;0,42;0,45
"PINK";"IV2017100113000123";"ha_01";2012;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;0,155;0,147
"PINK";"IV2017100113000124";"ha_01";2015;2190;"2190";"Versie 2.0";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;5;5;0;100;1;0,423;0,472
"PINK";"IV2017100113000124";"ha_01";2015;2190;"2190";"Versie 3";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,254;0,312
"PINK";"IV2017100113000126";"ha_03";2006;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,32;0,433
"PINK";"IV2017100113000126";"ha_03";2006;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,238;0,286
"PINK";"IV2017100113000127";"ha_03";2007;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,348;0,439
"PINK";"IV2017100113000127";"ha_03";2007;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,307;0,29
"PINK";"IV2017100113000128";"ha_03";2009;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;0,169;0,005
"PINK";"IV2017100113000128";"ha_03";2009;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;0,134;0,001
"PINK";"IV2017100113000129";"ha_03";2012;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;0,364;0,45
"PINK";"IV2017100113000129";"ha_03";2012;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;0,155;0,147
"PINK";"IV2017100113000130";"ha_03";2015;2190;"2190";"Versie 2.0";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;1;80;0;0,086;-0,333
"PINK";"IV2017100113000130";"ha_03";2015;2190;"2190";"Versie 3";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;0;-0,222
"PINK";"IV2017100113000131";"ha_04";2006;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;0;60;1;0,126;0,383
"PINK";"IV2017100113000131";"ha_04";2006;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,218;0,252
"PINK";"IV2017100113000132";"ha_04";2008;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,267;0,432
"PINK";"IV2017100113000132";"ha_04";2008;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,238;0,286
"PINK";"IV2017100113000133";"ha_04";2009;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,355;0,482
"PINK";"IV2017100113000133";"ha_04";2009;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,258;0,319
"PINK";"IV2017100113000134";"ha_04";2015;2190;"2190";"Versie 2.0";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,359;0,556
"PINK";"IV2017100113000134";"ha_04";2015;2190;"2190";"Versie 3";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,287;0,368
"PINK";"IV2017100113000135";"ha_05";2007;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,201;0,967
"PINK";"IV2017100113000135";"ha_05";2007;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,242;0,645
"PINK";"IV2017100113000136";"ha_05";2012;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,216;0,901
"PINK";"IV2017100113000136";"ha_05";2012;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,325;0,601
"PINK";"IV2017100113000137";"ha_06";2007;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;8;0;75;1;0,291;0,967
"PINK";"IV2017100113000137";"ha_06";2007;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,298;0,644
"PINK";"IV2017100113000138";"ha_06";2012;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;8;0;75;1;0,349;0,95
"PINK";"IV2017100113000138";"ha_06";2012;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,295;0,634
"PINK";"IV2017100113000140";"ha_08";2006;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;0;60;1;0,095;0,505
"PINK";"IV2017100113000140";"ha_08";2006;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,2;0,334
"PINK";"IV2017100113000141";"ha_08";2007;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;0;60;1;0,004;0,276
"PINK";"IV2017100113000141";"ha_08";2007;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,109;0,181
"PINK";"IV2017100113000142";"ha_08";2009;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;1;40;0;-0,109;-0,073
"PINK";"IV2017100113000142";"ha_08";2009;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;-0,031;-0,052
"PINK";"IV2017100113000143";"ha_08";2012;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;0;60;1;-0,022;0,212
"PINK";"IV2017100113000143";"ha_08";2012;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,083;0,139
"PINK";"IV2017100113000144";"ha_08";2015;2190;"2190";"Versie 2.0";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,424;0,6
"PINK";"IV2017100113000144";"ha_08";2015;2190;"2190";"Versie 3";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,306;0,398
"PINK";"IV2017100113000147";"ha_11";2006;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;1;5;2;20;0;-0,202;-0,005
"PINK";"IV2017100113000147";"ha_11";2006;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;2;40;0;-0,094;-0,156
"PINK";"IV2017100113000148";"ha_11";2008;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;1;5;2;20;0;-0,278;-0,429
"PINK";"IV2017100113000148";"ha_11";2008;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;2;40;0;-0,264;-0,439
"PINK";"IV2017100113000149";"ha_11";2012;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;1;40;0;0,04;0,3
"PINK";"IV2017100113000149";"ha_11";2012;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;0,028;0,047
"PINK";"IV2017100113000150";"ha_11";2014;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;1;40;0;0,087;0,483
"PINK";"IV2017100113000150";"ha_11";2014;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;0,101;0,169
"PINK";"IV2017100113000152";"ha_13";2009;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;0;60;1;0,012;0,529
"PINK";"IV2017100113000152";"ha_13";2009;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,21;0,35
"PINK";"IV2017100113000153";"ha_13";2013;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;0;60;1;0,101;0,52
"PINK";"IV2017100113000153";"ha_13";2013;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,206;0,344
"PINK";"IV2017100113000155";"ha_15";2006;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;1;5;2;20;0;-0,169;-0,223
"PINK";"IV2017100113000155";"ha_15";2006;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;2;40;0;-0,181;-0,302
"PINK";"IV2017100113000156";"ha_15";2007;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;1;40;0;-0,162;-0,138
"PINK";"IV2017100113000156";"ha_15";2007;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;-0,057;-0,095
"PINK";"IV2017100113000157";"ha_15";2009;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;1;40;0;-0,249;-0,122
"PINK";"IV2017100113000157";"ha_15";2009;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;-0,05;-0,084
"PINK";"IV2017100113000158";"ha_15";2012;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;0;60;1;-0,078;0,305
"PINK";"IV2017100113000158";"ha_15";2012;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,12;0,201
"PINK";"IV2017100113000159";"ha_15";2015;2190;"2190";"Versie 2.0";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;0;60;1;0,028;0,571
"PINK";"IV2017100113000159";"ha_15";2015;2190;"2190";"Versie 3";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,227;0,378
"PINK";"IV2017100113000160";"ha_16";2006;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,197;0,257
"PINK";"IV2017100113000160";"ha_16";2006;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,168;0,169
"PINK";"IV2017100113000161";"ha_16";2007;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;2;40;0;0,023;-0,134
"PINK";"IV2017100113000161";"ha_16";2007;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;2;40;0;-0,079;-0,243
"PINK";"IV2017100113000162";"ha_16";2009;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;2;40;0;0,04;-0,134
"PINK";"IV2017100113000162";"ha_16";2009;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;2;40;0;-0,079;-0,243
"PINK";"IV2017100113000163";"ha_16";2012;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;0,261;0,417
