"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Voorwaarde";"Waarde";"Type";"Invoertype";"Eenheid";"Criterium";"Indicator";"Belang"
"IV2013070909104301";"ZSCPQ230";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"0";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070909104301";"ZSCPQ230";"1330";"1330_da";"aanwezigheid schorklifvorming";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070909104301";"ZSCPQ230";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"22";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2013070909104301";"ZSCPQ230";"1330";"1330_da";"bedekking riet";"22";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2013070909104301";"ZSCPQ230";"1330";"1330_da";"bedekking riet";"22";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2013070909104301";"ZSCPQ230";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070909104301";"ZSCPQ230";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2013070909104301";"ZSCPQ230";"1330";"1330_da";"kreken en oeverwallen aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070909104301";"ZSCPQ230";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070909104301";"ZSCPQ230";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2013070909104301";"ZSCPQ230";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2013070909254090";"ZSCPQ234";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"15";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070909254090";"ZSCPQ234";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"0";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070909254090";"ZSCPQ234";"1330";"1330_da";"aanwezigheid schorklifvorming";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070909254090";"ZSCPQ234";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"22";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2013070909254090";"ZSCPQ234";"1330";"1330_da";"bedekking riet";"22";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2013070909254090";"ZSCPQ234";"1330";"1330_da";"bedekking riet";"22";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2013070909254090";"ZSCPQ234";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070909254090";"ZSCPQ234";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2013070909254090";"ZSCPQ234";"1330";"1330_da";"kreken en oeverwallen aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070909254090";"ZSCPQ234";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070909254090";"ZSCPQ234";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2013070909254090";"ZSCPQ234";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2013070910074952";"ZSCPQ240";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910074952";"ZSCPQ240";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910074952";"ZSCPQ240";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910074952";"ZSCPQ240";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2013070910074952";"ZSCPQ240";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2013070910074952";"ZSCPQ240";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2013070910074952";"ZSCPQ240";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910074952";"ZSCPQ240";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2013070910074952";"ZSCPQ240";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910074952";"ZSCPQ240";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910074952";"ZSCPQ240";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2013070910074952";"ZSCPQ240";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2013070910125132";"ZSCPQ241";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910125132";"ZSCPQ241";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910125132";"ZSCPQ241";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910125132";"ZSCPQ241";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2013070910125132";"ZSCPQ241";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2013070910125132";"ZSCPQ241";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2013070910125132";"ZSCPQ241";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910125132";"ZSCPQ241";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2013070910125132";"ZSCPQ241";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910125132";"ZSCPQ241";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910125132";"ZSCPQ241";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2013070910125132";"ZSCPQ241";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2013070910180541";"ZSCPQ242";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910180541";"ZSCPQ242";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910180541";"ZSCPQ242";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910180541";"ZSCPQ242";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2013070910180541";"ZSCPQ242";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2013070910180541";"ZSCPQ242";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2013070910180541";"ZSCPQ242";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910180541";"ZSCPQ242";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2013070910180541";"ZSCPQ242";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910180541";"ZSCPQ242";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910180541";"ZSCPQ242";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2013070910180541";"ZSCPQ242";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2013070910213880";"ZSCPQ243";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910213880";"ZSCPQ243";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910213880";"ZSCPQ243";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910213880";"ZSCPQ243";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2013070910213880";"ZSCPQ243";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2013070910213880";"ZSCPQ243";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2013070910213880";"ZSCPQ243";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910213880";"ZSCPQ243";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2013070910213880";"ZSCPQ243";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910213880";"ZSCPQ243";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910213880";"ZSCPQ243";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2013070910213880";"ZSCPQ243";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2013070910265522";"ZSCPQ244";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910265522";"ZSCPQ244";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910265522";"ZSCPQ244";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910265522";"ZSCPQ244";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2013070910265522";"ZSCPQ244";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2013070910265522";"ZSCPQ244";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2013070910265522";"ZSCPQ244";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910265522";"ZSCPQ244";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2013070910265522";"ZSCPQ244";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910265522";"ZSCPQ244";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910265522";"ZSCPQ244";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2013070910265522";"ZSCPQ244";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2013070910322160";"ZSCPQ245";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910322160";"ZSCPQ245";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910322160";"ZSCPQ245";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910322160";"ZSCPQ245";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2013070910322160";"ZSCPQ245";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2013070910322160";"ZSCPQ245";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2013070910322160";"ZSCPQ245";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910322160";"ZSCPQ245";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2013070910322160";"ZSCPQ245";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910322160";"ZSCPQ245";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910322160";"ZSCPQ245";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2013070910322160";"ZSCPQ245";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2013070910360565";"ZSCPQ247";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910360565";"ZSCPQ247";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910360565";"ZSCPQ247";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910360565";"ZSCPQ247";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2013070910360565";"ZSCPQ247";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2013070910360565";"ZSCPQ247";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2013070910360565";"ZSCPQ247";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910360565";"ZSCPQ247";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2013070910360565";"ZSCPQ247";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910360565";"ZSCPQ247";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910360565";"ZSCPQ247";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2013070910360565";"ZSCPQ247";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2013070910395841";"ZSCPQ248";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910395841";"ZSCPQ248";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910395841";"ZSCPQ248";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910395841";"ZSCPQ248";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2013070910395841";"ZSCPQ248";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2013070910395841";"ZSCPQ248";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2013070910395841";"ZSCPQ248";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910395841";"ZSCPQ248";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2013070910395841";"ZSCPQ248";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910395841";"ZSCPQ248";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910395841";"ZSCPQ248";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2013070910395841";"ZSCPQ248";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2013070910520513";"ZSCPQ253";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910520513";"ZSCPQ253";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910520513";"ZSCPQ253";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910520513";"ZSCPQ253";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2013070910520513";"ZSCPQ253";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2013070910520513";"ZSCPQ253";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2013070910520513";"ZSCPQ253";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910520513";"ZSCPQ253";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2013070910520513";"ZSCPQ253";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910520513";"ZSCPQ253";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910520513";"ZSCPQ253";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2013070910520513";"ZSCPQ253";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2013070910553571";"ZSCPQ254";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910553571";"ZSCPQ254";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910553571";"ZSCPQ254";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910553571";"ZSCPQ254";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2013070910553571";"ZSCPQ254";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2013070910553571";"ZSCPQ254";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2013070910553571";"ZSCPQ254";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2013070910553571";"ZSCPQ254";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2013070910553571";"ZSCPQ254";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2013070910553571";"ZSCPQ254";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2013070910553571";"ZSCPQ254";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2013070910553571";"ZSCPQ254";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2013070911053536";"ZSCPQ256";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
