"Meetnet";"Periode";"IDPlots";"IDSegments";"HabCode";"Phab";"SBZH";"Regio";"PlotWeight";"SegmentWeight";"X_coord";"Y_coord";"DateVeg";"DateDendro";"ID";"Habitattype";"Weight";"StratumWeight";"StratumWeight_std";"WeightComb"
"VBI";1;321049;1;"9120";100;"Binnen";"Atlantic";1;1;162942,336856;174679,930856;1999-03-31;1999;"VBI321049_1";"9120";1;61,3330985915493;1;1
"VBI";2;321049;1;"9120";100;"Binnen";"Atlantic";1;1;162942,336856;174679,930856;2011-06-23;2011;"VBI321049_2";"9120";1;61,3330985915493;1;1
"VBI";1;321053;1;"9120";100;"Binnen";"Atlantic";1;1;166972,210856;174681,731856;1999-03-31;1999;"VBI321053_1";"9120";1;61,3330985915493;1;1
"VBI";2;321053;1;"9120";100;"Binnen";"Atlantic";1;1;166972,210856;174681,731856;2011-04-04;2011;"VBI321053_2";"9120";1;61,3330985915493;1;1
"VBI";1;321054;1;"9120";85;"Binnen";"Atlantic";1;1;167933,183856;174680,864856;1999-03-31;1999;"VBI321054_1";"9120";1;61,3330985915493;1;1
"VBI";2;321054;1;"9120";85;"Binnen";"Atlantic";1;1;167933,183856;174680,864856;2011-04-04;2011;"VBI321054_2";"9120";1;61,3330985915493;1;1
"VBI";2;321055;1;"9120";100;"Binnen";"Atlantic";1;1;168924,104856;174675,094856;2011-04-04;2011;"VBI321055_2";"9120";1;61,3330985915493;1;1
"VBI";1;321055;1;"9120";100;"Binnen";"Atlantic";1;1;168924,104856;174675,094856;1999-03-31;1999;"VBI321055_1";"9120";1;61,3330985915493;1;1
"VBI";1;321081;1;"9160";95;"Binnen";"Atlantic";1;1;162920,018856;172680,917856;1998-04-08;1999;"VBI321081_1";"9160";1;73,8259259259259;1;1
"VBI";2;321081;1;"9160";95;"Binnen";"Atlantic";1;1;162920,018856;172680,917856;2011-06-23;2011;"VBI321081_2";"9160";1;73,8259259259259;1;1
"VBI";2;321082;1;"9120";100;"Buiten";"Atlantic";0,83;1;163942,270856;172679,870856;2011-06-23;2011;"VBI321082_2";"9120";0,83;66,6438016528926;1,08658788131202;0,901867941488974
"VBI";2;321120;1;"91E0_vn";80;"Binnen";"Atlantic";1;1;169987,533856;170669,314856;2011-04-14;2010;"VBI321120_2";"91E0_vn";1;124,157142857143;2,0775091881555;2,0775091881555
"VBI";1;321120;1;"91E0_vn";80;"Binnen";"Atlantic";1;1;169987,533856;170669,314856;1999-03-31;1999;"VBI321120_1";"91E0_vn";1;124,157142857143;2,0775091881555;2,0775091881555
"VBI";2;321132;1;"9120";100;"Binnen";"Atlantic";1;1;165942,032856;169679,669856;2011-06-22;2011;"VBI321132_2";"9120";1;61,3330985915493;1;1
"VBI";1;321132;1;"9120";100;"Binnen";"Atlantic";1;1;165942,032856;169679,669856;1999-03-31;1999;"VBI321132_1";"9120";1;61,3330985915493;1;1
"VBI";2;321137;1;"91E0_va";60;"Buiten";"Atlantic";0,91;1;162942,076856;169179,797856;2011-06-22;2011;"VBI321137_2";"91E0_va";0,91;106,804761904762;2,02230677678797;1,84029916687705
"VBI";2;321140;1;"9120";100;"Binnen";"Atlantic";1;1;165940,202856;169178,717856;2011-06-22;2011;"VBI321140_2";"9120";1;61,3330985915493;1;1
"VBI";1;321148;1;"9120";100;"Binnen";"Atlantic";1;1;165942,149856;168679,829856;1999-03-31;1999;"VBI321148_1";"9120";1;61,3330985915493;1;1
"VBI";2;321148;1;"9120";100;"Binnen";"Atlantic";1;1;165942,149856;168679,829856;2011-04-26;2011;"VBI321148_2";"9120";1;61,3330985915493;1;1
"VBI";2;321156;1;"9120";100;"Binnen";"Atlantic";1;1;165948,165856;168191,391856;2011-06-22;2011;"VBI321156_2";"9120";1;61,3330985915493;1;1
"VBI";2;321159;1;"91E0_va";100;"Binnen";"Atlantic";1;1;168938,326856;168175,931856;2011-04-15;2010;"VBI321159_2";"91E0_va";1;52,8133333333333;1;1
"VBI";2;322106;1;"9120";100;"Binnen";"Atlantic";1;1;171942,278856;171179,833856;2010-05-11;2009;"VBI322106_2";"9120";1;61,3330985915493;1;1
"VBI";2;322123;1;"9120";70;"Binnen";"Atlantic";1;1;172938,141856;170170,885856;2010-05-07;2009;"VBI322123_2";"9120";1;61,3330985915493;1;1
"VBI";1;322130;1;"9120";100;"Binnen";"Atlantic";1;1;171918,498856;169669,147856;1999-04-01;1999;"VBI322130_1";"9120";1;61,3330985915493;1;1
"VBI";2;322130;1;"9120";100;"Binnen";"Atlantic";1;1;171918,498856;169669,147856;2010-05-07;2009;"VBI322130_2";"9120";1;61,3330985915493;1;1
"VBI";2;322138;1;"9120";100;"Binnen";"Atlantic";1;1;171950,160856;169179,852856;2010-05-07;2009;"VBI322138_2";"9120";1;61,3330985915493;1;1
"VBI";2;322146;1;"9120";100;"Binnen";"Atlantic";1;1;171914,761856;168708,282856;2010-05-07;2009;"VBI322146_2";"9120";1;61,3330985915493;1;1
"VBI";1;322146;1;"9120";100;"Binnen";"Atlantic";1;1;171914,761856;168708,282856;1999-04-01;1999;"VBI322146_1";"9120";1;61,3330985915493;1;1
"VBI";2;323031;1;"9160";60;"Buiten";"Atlantic";1;1;184942,2;176179,8;2015-07-15;2015;"VBI323031_2";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";2;323038;1;"9120";100;"Buiten";"Atlantic";1;1;183942,2;175679,8;2015-07-15;2015;"VBI323038_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";1;323038;1;"9120";100;"Buiten";"Atlantic";1;1;183942,2;175679,8;1998-04-08;1999;"VBI323038_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;323047;1;"9160";70;"Buiten";"Atlantic";1;1;184942,2;175179,8;2015-07-15;2015;"VBI323047_2";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";2;323079;1;"91E0_va";100;"Buiten";"Atlantic";0,92;1;184942,2;173179,8;2016-04-19;2015;"VBI323079_2";"91E0_va";0,92;106,804761904762;2,02230677678797;1,86052223464493
"VBI";2;323109;1;"9120";100;"Buiten";"Atlantic";1;1;182942,2;171179,8;2015-07-16;2015;"VBI323109_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;324007;1;"9120";100;"Binnen";"Atlantic";0,96;1;192942,150856;177679,566856;2014-08-05;2014;"VBI324007_2";"9120";0,96;61,3330985915493;1;0,96
"VBI";1;324007;1;"9120";100;"Binnen";"Atlantic";1;1;192942,150856;177679,566856;1999-06-11;1999;"VBI324007_1";"9120";1;61,3330985915493;1;1
"VBI";2;324016;1;"9160";100;"Binnen";"Atlantic";0,8;1;193942,142856;177179,751856;2015-04-24;2014;"VBI324016_2";"9160";0,8;73,8259259259259;1;0,8
"VBI";1;324024;1;"9160";100;"Binnen";"Atlantic";1;1;193951,722856;176691,476856;1998-04-09;1999;"VBI324024_1";"9160";1;73,8259259259259;1;1
"VBI";2;324024;1;"9160";100;"Binnen";"Atlantic";1;1;193951,722856;176691,476856;2015-04-24;2014;"VBI324024_2";"9160";1;73,8259259259259;1;1
"VBI";2;324036;1;"9120";70;"Buiten";"Atlantic";0,84;1;189942,179856;175679,887856;2015-04-09;2014;"VBI324036_2";"9120";0,84;66,6438016528926;1,08658788131202;0,912733820302094
"VBI";1;324036;1;"9120";70;"Buiten";"Atlantic";1;1;189942,179856;175679,887856;1998-04-09;1999;"VBI324036_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;324043;1;"9120";100;"Buiten";"Atlantic";0,94;1;188942,130856;175179,811856;2015-04-23;2014;"VBI324043_2";"9120";0,94;66,6438016528926;1,08658788131202;1,0213926084333
"VBI";2;324060;1;"9120";100;"Buiten";"Atlantic";0,89;0,674157303370786;189942,215856;174179,897856;2015-04-23;2014;"VBI324060_2";"9120";0,6;66,6438016528926;1,08658788131202;0,65195272878721
"VBI";2;324071;1;"9160";100;"Binnen";"Atlantic";1;1;192950,592856;173677,108856;2014-05-15;2014;"VBI324071_2";"9160";1;73,8259259259259;1;1
"VBI";1;324071;1;"9160";100;"Binnen";"Atlantic";1;1;192950,592856;173677,108856;1998-04-09;1999;"VBI324071_1";"9160";1;73,8259259259259;1;1
"VBI";2;324075;1;"9120";100;"Buiten";"Atlantic";1;1;188964,901856;173159,266856;2015-04-23;2014;"VBI324075_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;325016;1;"91E0_va";60;"Binnen";"Atlantic";1;1;169986,954856;167194,584856;2011-04-14;2011;"VBI325016_2";"91E0_va";1;52,8133333333333;1;1
"VBI";1;325020;1;"9120";70;"Buiten";"Atlantic";1;1;165931,389856;166654,799856;1999-05-21;1999;"VBI325020_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;325028;1;"9120";100;"Buiten";"Atlantic";1;1;165957,736856;166172,062856;2011-06-22;2011;"VBI325028_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;325029;1;"91E0_va";60;"Buiten";"Atlantic";0,93;1;166995,949856;166139,789856;2011-04-18;2010;"VBI325029_2";"91E0_va";0,93;106,804761904762;2,02230677678797;1,88074530241281
"VBI";2;325031;1;"91E0_va";100;"Binnen";"Atlantic";1;1;168933,245856;166169,967856;2011-04-15;2011;"VBI325031_2";"91E0_va";1;52,8133333333333;1;1
"VBI";2;325058;1;"9120";70;"Binnen";"Atlantic";1;1;163942,256856;164179,904856;2011-06-20;2011;"VBI325058_2";"9120";1;61,3330985915493;1;1
"VBI";2;325061;1;"9120";70;"Buiten";"Atlantic";1;1;166942,182856;164179,828856;2010-08-09;2010;"VBI325061_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;325066;1;"91E0_va";70;"Binnen";"Atlantic";1;1;163942,314856;163679,790856;2011-06-20;2011;"VBI325066_2";"91E0_va";1;52,8133333333333;1;1
"VBI";1;325066;1;"91E0_va";70;"Binnen";"Atlantic";1;1;163942,314856;163679,790856;1998-04-08;1999;"VBI325066_1";"91E0_va";1;52,8133333333333;1;1
"VBI";2;325077;1;"9120";100;"Buiten";"Atlantic";1;1;166912,904856;163212,050856;2011-04-15;2010;"VBI325077_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;325078;1;"91E0_va";100;"Binnen";"Atlantic";1;1;167947,337856;163226,503856;2011-04-15;2010;"VBI325078_2";"91E0_va";1;52,8133333333333;1;1
"VBI";1;325084;1;"9120";100;"Buiten";"Atlantic";1;1;165942,088856;162679,941856;1999-04-23;1999;"VBI325084_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;325084;1;"9120";100;"Buiten";"Atlantic";0,75;1;165942,088856;162679,941856;2011-06-17;2011;"VBI325084_2";"9120";0,75;66,6438016528926;1,08658788131202;0,814940910984012
"VBI";2;325093;1;"91E0_va";95;"Binnen";"Atlantic";1;1;166916,293856;162191,891856;2011-04-18;2011;"VBI325093_2";"91E0_va";1;52,8133333333333;1;1
"VBI";2;325101;1;"9120";100;"Binnen";"Atlantic";1;1;166900,872856;161676,994856;2011-04-18;2011;"VBI325101_2";"9120";1;61,3330985915493;1;1
"VBI";1;325101;1;"9120";100;"Binnen";"Atlantic";1;1;166900,872856;161676,994856;1999-04-23;1999;"VBI325101_1";"9120";1;61,3330985915493;1;1
"VBI";2;325127;1;"9120";100;"Binnen";"Atlantic";1;1;168942,076856;160179,868856;2010-08-11;2011;"VBI325127_2";"9120";1;61,3330985915493;1;1
"VBI";2;326012;1;"9120";90;"Binnen";"Atlantic";1;1;173934,866856;167175,068856;2010-04-28;2009;"VBI326012_2";"9120";1;61,3330985915493;1;1
"VBI";2;326017;1;"9120";100;"Binnen";"Atlantic";1;1;170942,125856;166679,796856;2010-05-05;2009;"VBI326017_2";"9120";1;61,3330985915493;1;1
"VBI";2;326020;1;"9120";70;"Binnen";"Atlantic";1;1;173942,259856;166679,868856;2010-04-28;2009;"VBI326020_2";"9120";1;61,3330985915493;1;1
"VBI";1;326020;1;"9120";70;"Binnen";"Atlantic";1;1;173942,259856;166679,868856;1999-04-23;1999;"VBI326020_1";"9120";1;61,3330985915493;1;1
"VBI";2;326026;1;"9120";100;"Binnen";"Atlantic";1;0,27;171942,090856;166179,671856;2010-05-05;2009;"VBI326026_2";"9120";0,27;61,3330985915493;1;0,27
"VBI";2;326027;1;"9120";50;"Binnen";"Atlantic";1;1;172937,889856;166178,092856;2010-05-05;2009;"VBI326027_2";"9120";1;61,3330985915493;1;1
"VBI";2;326027;1;"9190";50;"Binnen";"Atlantic";1;1;172937,889856;166178,092856;2010-05-05;2009;"VBI326027_2";"9190";1;57,19;1;1
"VBI";2;326028;1;"9120";100;"Binnen";"Atlantic";1;1;173933,729856;166192,227856;2010-04-28;2009;"VBI326028_2";"9120";1;61,3330985915493;1;1
"VBI";2;326034;1;"9190";100;"Binnen";"Atlantic";1;1;171964,356856;165698,580856;2010-05-05;2009;"VBI326034_2";"9190";1;57,19;1;1
"VBI";1;326034;1;"9190";100;"Binnen";"Atlantic";1;1;171964,356856;165698,580856;1999-04-23;1999;"VBI326034_1";"9190";1;57,19;1;1
"VBI";1;326035;1;"9160";100;"Binnen";"Atlantic";1;1;172956,011856;165691,901856;1998-04-08;1998;"VBI326035_1";"9160";1;73,8259259259259;1;1
"VBI";2;326035;1;"9160";100;"Binnen";"Atlantic";1;1;172956,011856;165691,901856;2010-04-28;2009;"VBI326035_2";"9160";1;73,8259259259259;1;1
"VBI";1;326036;1;"9120";100;"Binnen";"Atlantic";1;1;173945,201856;165682,784856;1999-04-23;1999;"VBI326036_1";"9120";1;61,3330985915493;1;1
"VBI";2;326036;1;"9120";100;"Binnen";"Atlantic";1;0,59;173945,201856;165682,784856;2010-04-28;2009;"VBI326036_2";"9120";0,59;61,3330985915493;1;0,59
"VBI";2;326041;1;"9120";100;"Binnen";"Atlantic";1;1;170894,190856;165164,389856;2010-05-05;2009;"VBI326041_2";"9120";1;61,3330985915493;1;1
"VBI";2;326042;1;"9120";100;"Binnen";"Atlantic";1;1;171950,967856;165164,964856;2010-05-05;2009;"VBI326042_2";"9120";1;61,3330985915493;1;1
"VBI";2;326043;1;"9160";100;"Binnen";"Atlantic";1;1;172943,042856;165182,716856;2009-08-21;2010;"VBI326043_2";"9160";1;73,8259259259259;1;1
"VBI";2;326044;1;"9160";100;"Binnen";"Atlantic";1;1;173952,491856;165176,590856;2010-04-28;2009;"VBI326044_2";"9160";1;73,8259259259259;1;1
"VBI";2;326051;1;"9120";100;"Binnen";"Atlantic";1;1;172942,185856;164679,816856;2010-04-28;2009;"VBI326051_2";"9120";1;61,3330985915493;1;1
"VBI";1;326051;1;"9120";100;"Binnen";"Atlantic";1;1;172942,185856;164679,816856;1999-04-26;1999;"VBI326051_1";"9120";1;61,3330985915493;1;1
"VBI";2;331002;1;"9160";100;"Buiten";"Atlantic";0,58;1;195942,340856;177679,762856;2013-09-06;2013;"VBI331002_2";"9160";0,58;76,021052631579;1,02973381881936;0,597245614915229
"VBI";1;331002;1;"9160";100;"Buiten";"Atlantic";1;1;195942,340856;177679,762856;1999-05-25;1999;"VBI331002_1";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";2;331082;1;"9120";100;"Buiten";"Atlantic";1;1;195946,544856;172687,058856;2013-09-27;2013;"VBI331082_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";1;331082;1;"9120";100;"Buiten";"Atlantic";1;1;195946,544856;172687,058856;1999-05-25;1999;"VBI331082_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;332061;1;"9120";100;"Buiten";"Atlantic";1;1;206940,142856;174178,777856;2010-06-02;2010;"VBI332061_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";1;332088;1;"9120";50;"Binnen";"Atlantic";1;1;209934,560856;172699,792856;1998-05-15;1999;"VBI332088_1";"9120";1;61,3330985915493;1;1
"VBI";2;332088;1;"9120";50;"Binnen";"Atlantic";1;1;209934,560856;172699,792856;2010-06-02;2010;"VBI332088_2";"9120";1;61,3330985915493;1;1
"VBI";2;332096;1;"9120";100;"Binnen";"Atlantic";1;1;209942,490856;172161,483856;2010-06-02;2010;"VBI332096_2";"9120";1;61,3330985915493;1;1
"VBI";2;332123;1;"9120";100;"Binnen";"Atlantic";1;1;204921,310856;170163,266856;2012-05-03;2011;"VBI332123_2";"9120";1;61,3330985915493;1;1
"VBI";2;332138;1;"9120";100;"Binnen";"Atlantic";0,9;1;203927,946856;169183,793856;2012-05-03;2011;"VBI332138_2";"9120";0,9;61,3330985915493;1;0,9
"VBI";2;334043;1;"9120";100;"Binnen";"Atlantic";1;0,67;220942,2;175179,8;2016-04-18;2016;"VBI334043_2";"9120";0,67;61,3330985915493;1;0,67
"VBI";2;334055;1;"9190";100;"Binnen";"Atlantic";0,56;1;224942,2;174679,8;2015-05-13;2015;"VBI334055_2";"9190";0,56;57,19;1;0,56
"VBI";1;334055;1;"9190";100;"Binnen";"Atlantic";1;1;224942,2;174679,8;1998-05-20;1998;"VBI334055_1";"9190";1;57,19;1;1
"VBI";2;334108;1;"9120";70;"Binnen";"Atlantic";0,99;0,535353535353535;221942,2;171179,8;2016-04-19;2016;"VBI334108_2";"9120";0,53;61,3330985915493;1;0,53
"VBI";2;335037;1;"91E0_va";100;"Buiten";"Atlantic";1;1;198942,155856;165680,028856;2012-08-08;2012;"VBI335037_2";"91E0_va";1;106,804761904762;2,02230677678797;2,02230677678797
"VBI";1;335037;1;"91E0_va";100;"Buiten";"Atlantic";1;1;198942,155856;165680,028856;1999-05-25;1999;"VBI335037_1";"91E0_va";1;106,804761904762;2,02230677678797;2,02230677678797
"VBI";2;336040;1;"91E0_va";100;"Buiten";"Atlantic";1;1;209942,059856;165679,712856;2010-05-27;2010;"VBI336040_2";"91E0_va";1;106,804761904762;2,02230677678797;2,02230677678797
"VBI";2;336055;1;"9160";100;"Buiten";"Atlantic";1;1;208942,2;164679,8;2010-05-28;2010;"VBI336055_2";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";1;336055;1;"9160";100;"Buiten";"Atlantic";1;1;208942,2;164679,8;1999-04-14;1999;"VBI336055_1";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";2;336078;1;"9160";100;"Buiten";"Atlantic";1;1;207954,015856;163199,725856;2010-05-27;2010;"VBI336078_2";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";1;341022;1;"9120";100;"Binnen";"Atlantic";1;1;231942,243856;176679,791856;1999-04-09;1999;"VBI341022_1";"9120";1;61,3330985915493;1;1
"VBI";2;341022;1;"9120";100;"Binnen";"Atlantic";0,69;1;231942,243856;176679,791856;2014-05-08;2014;"VBI341022_2";"9120";0,69;61,3330985915493;1;0,69
"VBI";2;341047;1;"9120";100;"Binnen";"Atlantic";0,72;1;232942,182856;175179,831856;2014-05-30;2014;"VBI341047_2";"9120";0,72;61,3330985915493;1;0,72
"VBI";2;341100;1;"91E0_va";60;"Buiten";"Atlantic";0,96;0,552083333333333;229942,123856;171679,795856;2015-04-13;2014;"VBI341100_2";"91E0_va";0,53;106,804761904762;2,02230677678797;1,07182259169762
"VBI";2;341121;1;"9120";100;"Binnen";"Atlantic";1;1;226942,158856;170179,844856;2015-04-20;2014;"VBI341121_2";"9120";1;61,3330985915493;1;1
"VBI";2;341137;1;"91E0_va";60;"Binnen";"Atlantic";0,92;1;226942,210856;169179,890856;2015-04-20;2014;"VBI341137_2";"91E0_va";0,92;52,8133333333333;1;0,92
"VBI";2;345004;1;"91E0_va";100;"Binnen";"Atlantic";1;1;229942,182856;167679,854856;2015-04-13;2014;"VBI345004_2";"91E0_va";1;52,8133333333333;1;1
"VBI";1;345004;1;"91E0_va";100;"Binnen";"Atlantic";1;1;229942,182856;167679,854856;1999-04-08;1999;"VBI345004_1";"91E0_va";1;52,8133333333333;1;1
"VBI";2;347088;1;"9120";70;"Binnen";"Continental";0,99;1;249933,165856;162677,051856;2010-05-03;2010;"VBI347088_2";"9120";0,99;61,3330985915493;1;0,99
"VBI";1;347088;1;"9120";70;"Binnen";"Continental";1;1;249933,165856;162677,051856;1998-05-13;1999;"VBI347088_1";"9120";1;61,3330985915493;1;1
"VBI";2;347104;1;"9120";70;"Binnen";"Continental";0,99;1;249965,801856;161665,140856;2010-04-30;2010;"VBI347104_2";"9120";0,99;61,3330985915493;1;0,99
"VBI";1;347104;1;"9120";70;"Binnen";"Continental";1;1;249965,801856;161665,140856;1998-05-13;1999;"VBI347104_1";"9120";1;61,3330985915493;1;1
"VBI";2;348116;1;"9160";100;"Binnen";"Continental";0,8;1;253922,840856;160641,465856;2010-04-22;2010;"VBI348116_2";"9160";0,8;73,8259259259259;1;0,8
"VBI";1;348116;1;"9160";100;"Binnen";"Continental";1;1;253922,840856;160641,465856;1998-05-13;1999;"VBI348116_1";"9160";1;73,8259259259259;1;1
"VBI";1;348129;1;"9160";60;"Buiten";"Continental";1;1;250926,759856;159652,271856;1999-06-24;1999;"VBI348129_1";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";2;348129;1;"9160";60;"Buiten";"Continental";1;1;250926,759856;159652,271856;2010-06-15;2010;"VBI348129_2";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";1;348139;1;"9110";100;"Binnen";"Continental";1;1;252947,222856;159197,973856;1998-05-14;1999;"VBI348139_1";"9110";1;160,85;5,01090342679128;5,01090342679128
"VBI";2;348139;1;"9110";100;"Binnen";"Continental";1;1;252947,222856;159197,973856;2010-04-26;2010;"VBI348139_2";"9110";1;160,85;5,01090342679128;5,01090342679128
"VBI";2;348140;1;"9110";100;"Binnen";"Continental";1;1;253995,896856;159146,143856;2010-04-26;2010;"VBI348140_2";"9110";1;160,85;5,01090342679128;5,01090342679128
"VBI";2;348156;1;"9110";100;"Buiten";"Continental";1;1;254023,267856;158223,185856;2009-09-10;2010;"VBI348156_2";"9110";1;32,1;1;1
"VBI";2;383011;1;"91E0_vc";70;"Buiten";"Atlantic";0,73;1;116942,191856;157179,905856;2014-05-07;2013;"VBI383011_2";"91E0_vc";0,73;18,47;1,36950074147306;0,999735541275333
"VBI";2;384016;1;"9130";100;"Binnen";"Atlantic";1;1;129909,772856;157192,545856;2011-04-26;2010;"VBI384016_2";"9130";1;1,18965517241379;1;1
"VBI";2;384032;1;"9130";100;"Binnen";"Atlantic";1;1;129951,955856;156147,496856;2011-04-26;2010;"VBI384032_2";"9130";1;1,18965517241379;1;1
"VBI";1;391033;1;"9130";100;"Binnen";"Atlantic";1;1;130948,824856;155692,285856;1999-04-28;1999;"VBI391033_1";"9130";1;1,18965517241379;1;1
"VBI";2;391033;1;"9130";100;"Binnen";"Atlantic";1;1;130948,824856;155692,285856;2010-04-12;2010;"VBI391033_2";"9130";1;1,18965517241379;1;1
"VBI";1;392005;1;"9120";70;"Buiten";"Atlantic";1;1;142942,2;157679,8;1999-04-28;1999;"VBI392005_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;392005;1;"9120";70;"Buiten";"Atlantic";0,98;1;142942,2;157679,8;2015-04-27;2015;"VBI392005_2";"9120";0,98;66,6438016528926;1,08658788131202;1,06485612368578
"VBI";2;392014;1;"91E0_va";70;"Binnen";"Atlantic";0,99;1;143942,2;157179,8;2015-04-24;2015;"VBI392014_2";"91E0_va";0,99;52,8133333333333;1;0,99
"VBI";1;392037;1;"9120";70;"Binnen";"Atlantic";1;1;142942,2;155679,8;1999-04-28;1999;"VBI392037_1";"9120";1;61,3330985915493;1;1
"VBI";2;392037;1;"9120";70;"Binnen";"Atlantic";0,54;1;142942,2;155679,8;2015-04-27;2015;"VBI392037_2";"9120";0,54;61,3330985915493;1;0,54
"VBI";2;392040;1;"9120";95;"Binnen";"Atlantic";0,96;0,958333333333333;145942,2;155679,8;2015-04-24;2015;"VBI392040_2";"9120";0,92;61,3330985915493;1;0,92
"VBI";1;392040;1;"9120";95;"Binnen";"Atlantic";1;1;145942,2;155679,8;1999-04-28;1999;"VBI392040_1";"9120";1;61,3330985915493;1;1
"VBI";2;392046;1;"9130";100;"Binnen";"Atlantic";1;1;143942,2;155179,8;2015-04-24;2015;"VBI392046_2";"9130";1;1,18965517241379;1;1
"VBI";2;392047;1;"9130";100;"Binnen";"Atlantic";1;1;144942,2;155179,8;2015-04-08;2015;"VBI392047_2";"9130";1;1,18965517241379;1;1
"VBI";1;392054;1;"9130";100;"Binnen";"Atlantic";1;1;143942,2;154679,8;1998-05-04;1999;"VBI392054_1";"9130";1;1,18965517241379;1;1
"VBI";2;392054;1;"9130";100;"Binnen";"Atlantic";1;1;143942,2;154679,8;2015-04-08;2015;"VBI392054_2";"9130";1;1,18965517241379;1;1
"VBI";1;392055;1;"9130";100;"Binnen";"Atlantic";1;1;144942,2;154679,8;1999-04-28;1999;"VBI392055_1";"9130";1;1,18965517241379;1;1
"VBI";2;392055;1;"9130";100;"Binnen";"Atlantic";1;1;144942,2;154679,8;2015-04-08;2015;"VBI392055_2";"9130";1;1,18965517241379;1;1
"VBI";2;392059;1;"9130";100;"Binnen";"Atlantic";1;1;140942,2;154179,8;2016-04-26;2016;"VBI392059_2";"9130";1;1,18965517241379;1;1
"VBI";2;392060;1;"9130";100;"Binnen";"Atlantic";1;1;141942,2;154179,8;2016-04-26;2016;"VBI392060_2";"9130";1;1,18965517241379;1;1
"VBI";2;392063;1;"9130";100;"Binnen";"Atlantic";1;1;144942,2;154179,8;2015-04-08;2015;"VBI392063_2";"9130";1;1,18965517241379;1;1
"VBI";2;392067;1;"9130";100;"Binnen";"Atlantic";1;1;140942,2;153679,8;2016-04-27;2016;"VBI392067_2";"9130";1;1,18965517241379;1;1
"VBI";1;392067;1;"9130";100;"Binnen";"Atlantic";1;1;140942,2;153679,8;1999-04-28;1999;"VBI392067_1";"9130";1;1,18965517241379;1;1
"VBI";2;413019;1;"9160";100;"Buiten";"Atlantic";1;1;212958,847856;156667,736856;2010-05-03;2010;"VBI413019_2";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"VBI";1;413019;1;"9160";100;"Buiten";"Atlantic";1;1;212958,847856;156667,736856;1999-04-07;1999;"VBI413019_1";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"MHK";2;2198;1;"9160";NA;"Binnen";"Atlantic";NA;NA;162781,557;209934,009;2016-09-29;2015;"MHK2198";"9160";0,725097149033711;73,8259259259259;1;0,725097149033711
"MHK";2;2742;1;"91E0_vo";NA;"Binnen";"Atlantic";NA;NA;216573,56;191598,173;2015-06-18;2015;"MHK2742";"91E0_vo";1;27,7333333333333;1;1
"MHK";2;3970;1;"9160";NA;"Binnen";"Continental";NA;NA;257277,528;160942,081;2015-05-21;2015;"MHK3970";"9160";0,993293859339881;73,8259259259259;1;0,993293859339881
"MHK";2;4945;1;"9130";NA;"Binnen";"Atlantic";NA;NA;40057,813;164147,159;2017-04-21;2017;"MHK4945";"9130";1;1,18965517241379;1;1
"MHK";2;6278;1;"9160";NA;"Binnen";"Atlantic";NA;NA;183325,595;179758,195;2015-05-07;2015;"MHK6278";"9160";1;73,8259259259259;1;1
"MHK";2;7145;1;"9160";NA;"Buiten";"Atlantic";NA;NA;151901,6;188046,196;2015-04-28;2015;"MHK7145";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"MHK";2;7785;1;"9190";NA;"Binnen";"Atlantic";NA;NA;130205,502;214350,062;2015-05-18;2015;"MHK7785";"9190";1;57,19;1;1
"MHK";2;8121;1;"91E0_vc";NA;"Binnen";"Atlantic";NA;NA;145484,288;160193,921;2015-04-29;2015;"MHK8121";"91E0_vc";1;13,4866666666667;1;1
