"";"CodeLocatie";"Waterloop";"X";"Y";"datum";"Meetnet";"ID";"Habitattype";"SGO";"SBZH";"IDToon";"Regio";"Versie";"Habitattype.y";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"EenheidRefwaarde";"TypeRefwaarde";"InvoertypeRevwaarde";"Waarde";"TypeWaarde";"InvoertypeWaarde";"EenheidWaarde";"AfkomstWaarde";"TheoretischMaximum";"Status_voorwaarde";"Verschilscore"
"53";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2013-06-18;"monitoringVMM_KRW";"TR100400.4_18/06/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"54";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2013-06-18;"monitoringVMM_KRW";"TR100400.4_18/06/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0.1 - 2.1";"Percentage";NA;"%";"berekend";100;TRUE;0,963366666666667
"55";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2013-06-18;"monitoringVMM_KRW";"TR100400.4_18/06/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;0
"56";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-05-26;"monitoringVMM_KRW";"TR100400.4_26/05/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"13.5 - 51.3";"Percentage";NA;"%";"berekend";100;TRUE;0,536861991920759
"57";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-05-26;"monitoringVMM_KRW";"TR100400.4_26/05/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"observatie";NA;TRUE;NA
"58";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-05-26;"monitoringVMM_KRW";"TR100400.4_26/05/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"59";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-05-26;"monitoringVMM_KRW";"TR100400.4_26/05/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0 - 0.1";"Percentage";NA;"%";"berekend";100;TRUE;0,998333333333333
"60";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-05-26;"monitoringVMM_KRW";"TR100400.4_26/05/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"61";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-05-26;"monitoringVMM_KRW";"TR100400.4_26/05/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"62";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-05-26;"monitoringVMM_KRW";"TR100400.4_26/05/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"13.5 - 51.3";"Percentage";NA;"%";"berekend";100;FALSE;-0,0345665795078126
"63";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-05-26;"monitoringVMM_KRW";"TR100400.4_26/05/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"64";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-05-26;"monitoringVMM_KRW";"TR100400.4_26/05/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;FALSE;-0,5
"65";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-05-26;"monitoringVMM_KRW";"TR100400.4_26/05/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0 - 0.1";"Percentage";NA;"%";"berekend";100;TRUE;0,998333333333333
"66";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-05-26;"monitoringVMM_KRW";"TR100400.4_26/05/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;0
"67";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-09-09;"monitoringVMM_KRW";"TR100400.4_9/09/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"11.9 - 51";"Percentage";NA;"%";"berekend";100;TRUE;0,550963185867142
"68";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-09-09;"monitoringVMM_KRW";"TR100400.4_9/09/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"observatie";NA;TRUE;NA
"69";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-09-09;"monitoringVMM_KRW";"TR100400.4_9/09/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"70";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-09-09;"monitoringVMM_KRW";"TR100400.4_9/09/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"2.2 - 8.8";"Percentage";NA;"%";"berekend";100;TRUE;0,8173683
"71";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-09-09;"monitoringVMM_KRW";"TR100400.4_9/09/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"2 - 5";"Percentage";NA;"%";"berekend";100;TRUE;0,65
"72";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-09-09;"monitoringVMM_KRW";"TR100400.4_9/09/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"73";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-09-09;"monitoringVMM_KRW";"TR100400.4_9/09/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"11.9 - 51";"Percentage";NA;"%";"berekend";100;FALSE;-0,0204653855614298
"74";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-09-09;"monitoringVMM_KRW";"TR100400.4_9/09/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"75";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-09-09;"monitoringVMM_KRW";"TR100400.4_9/09/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"76";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-09-09;"monitoringVMM_KRW";"TR100400.4_9/09/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"2.2 - 8.8";"Percentage";NA;"%";"berekend";100;TRUE;0,8173683
"77";"TR100400.4";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228557;214959;2011-09-09;"monitoringVMM_KRW";"TR100400.4_9/09/2011";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"2 - 5";"Percentage";NA;"%";"berekend";100;FALSE;0,035
"78";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2013-06-11;"monitoringVMM_KRW";"TR102500.1_11/06/2013";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"8.2 - 26.7";"Percentage";NA;"%";"berekend";100;TRUE;0,750243415429422
"79";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2013-06-11;"monitoringVMM_KRW";"TR102500.1_11/06/2013";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"observatie";NA;TRUE;NA
"80";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2013-06-11;"monitoringVMM_KRW";"TR102500.1_11/06/2013";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"81";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2013-06-11;"monitoringVMM_KRW";"TR102500.1_11/06/2013";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0 - 0.1";"Percentage";NA;"%";"berekend";100;TRUE;0,998333333333333
"82";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2013-06-11;"monitoringVMM_KRW";"TR102500.1_11/06/2013";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"83";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2013-06-11;"monitoringVMM_KRW";"TR102500.1_11/06/2013";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"84";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2013-06-11;"monitoringVMM_KRW";"TR102500.1_11/06/2013";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"8.2 - 26.7";"Percentage";NA;"%";"berekend";100;TRUE;0,417234636001984
"85";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2013-06-11;"monitoringVMM_KRW";"TR102500.1_11/06/2013";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"86";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2013-06-11;"monitoringVMM_KRW";"TR102500.1_11/06/2013";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"87";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2013-06-11;"monitoringVMM_KRW";"TR102500.1_11/06/2013";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0 - 0.1";"Percentage";NA;"%";"berekend";100;TRUE;0,998333333333333
"88";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2013-06-11;"monitoringVMM_KRW";"TR102500.1_11/06/2013";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;0
"89";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2010-06-17;"monitoringVMM_KRW";"TR102500.1_17/06/2010";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"5.4 - 31";"Percentage";NA;"%";"berekend";100;TRUE;0,739934687483953
"90";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2010-06-17;"monitoringVMM_KRW";"TR102500.1_17/06/2010";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"observatie";NA;TRUE;NA
"91";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2010-06-17;"monitoringVMM_KRW";"TR102500.1_17/06/2010";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"92";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2010-06-17;"monitoringVMM_KRW";"TR102500.1_17/06/2010";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"93";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2010-06-17;"monitoringVMM_KRW";"TR102500.1_17/06/2010";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"94";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2010-06-17;"monitoringVMM_KRW";"TR102500.1_17/06/2010";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"95";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2010-06-17;"monitoringVMM_KRW";"TR102500.1_17/06/2010";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"5.4 - 31";"Percentage";NA;"%";"berekend";100;FALSE;0,393180937462556
"96";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2010-06-17;"monitoringVMM_KRW";"TR102500.1_17/06/2010";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"97";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2010-06-17;"monitoringVMM_KRW";"TR102500.1_17/06/2010";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"98";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2010-06-17;"monitoringVMM_KRW";"TR102500.1_17/06/2010";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"99";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2010-06-17;"monitoringVMM_KRW";"TR102500.1_17/06/2010";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;0
"100";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2016-07-06;"monitoringVMM_KRW";"TR102500.1_6/07/2016";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"10.8 - 38.4";"Percentage";NA;"%";"berekend";100;TRUE;0,649055517839009
"101";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2016-07-06;"monitoringVMM_KRW";"TR102500.1_6/07/2016";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"observatie";NA;TRUE;NA
"102";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2016-07-06;"monitoringVMM_KRW";"TR102500.1_6/07/2016";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"103";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2016-07-06;"monitoringVMM_KRW";"TR102500.1_6/07/2016";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0 - 0.1";"Percentage";NA;"%";"berekend";100;TRUE;0,998333333333333
"104";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2016-07-06;"monitoringVMM_KRW";"TR102500.1_6/07/2016";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"105";"TR102500.1";"WARMBEEK - TONGELREEP (NED) - BROEKBEEK - VRENENBEEK - JONGEMANS";228600;213226;2016-07-06;"monitoringVMM_KRW";"TR102500.1_6/07/2016";"3260";"10-50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
