"Meetnet";"Periode";"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Phab";"Versie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb";"nGunstig";"nIndicatoren";"n_zb_Ongunstig";"AandeelGunstig";"Status_habitatvlek"
"VBI";2;"VBI318122_2";"318122";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;6;10;1;60;0
"VBI";2;"VBI318129_2";"318129";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";0,9;61,3330985915493;0,9;8;11;0;72,7272727272727;1
"VBI";2;"VBI318129_2";"318129";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";0,9;61,3330985915493;0,9;8;10;1;80;0
"VBI";2;"VBI318137_2";"318137";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;9;11;0;81,8181818181818;1
"VBI";2;"VBI318137_2";"318137";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;1;70;0
"VBI";2;"VBI321005_2";"321005";"91E0";"91E0_va";100;"Versie 2.0";"Binnen";"Atlantic";0,99;52,8133333333333;0,99;8;10;0;80;1
"VBI";2;"VBI321005_2";"321005";"91E0";"91E0_va";100;"Versie 3";"Binnen";"Atlantic";0,99;52,8133333333333;0,99;8;10;1;80;0
"VBI";2;"VBI321036_2";"321036";"91E0";"91E0_vn";60;"Versie 2.0";"Binnen";"Atlantic";1;124,157142857143;2,0775091881555;5;10;3;50;0
"VBI";2;"VBI321036_2";"321036";"91E0";"91E0_vn";60;"Versie 3";"Binnen";"Atlantic";1;124,157142857143;2,0775091881555;5;10;3;50;0
"VBI";2;"VBI321042_2";"321042";"9160";"9160";90;"Versie 2.0";"Binnen";"Atlantic";1;73,8259259259259;1;8;10;0;80;1
"VBI";2;"VBI321042_2";"321042";"9160";"9160";90;"Versie 3";"Binnen";"Atlantic";1;73,8259259259259;1;10;10;0;100;1
"VBI";2;"VBI321043_2";"321043";"9160";"9160";100;"Versie 2.0";"Binnen";"Atlantic";1;73,8259259259259;1;8;10;1;80;0
"VBI";2;"VBI321043_2";"321043";"9160";"9160";100;"Versie 3";"Binnen";"Atlantic";1;73,8259259259259;1;8;10;1;80;0
"VBI";2;"VBI321049_2";"321049";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI321049_2";"321049";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;0;80;1
"VBI";2;"VBI321053_2";"321053";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI321053_2";"321053";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;9;10;0;90;1
"VBI";2;"VBI321054_2";"321054";"9120";"9120";85;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;6;11;2;54,5454545454545;0
"VBI";2;"VBI321054_2";"321054";"9120";"9120";85;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;2;70;0
"VBI";2;"VBI321055_2";"321055";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;9;11;0;81,8181818181818;1
"VBI";2;"VBI321055_2";"321055";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;0;80;1
"VBI";2;"VBI321081_2";"321081";"9160";"9160";95;"Versie 2.0";"Binnen";"Atlantic";1;73,8259259259259;1;8;10;0;80;1
"VBI";2;"VBI321081_2";"321081";"9160";"9160";95;"Versie 3";"Binnen";"Atlantic";1;73,8259259259259;1;9;10;0;90;1
"VBI";2;"VBI321082_2";"321082";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";0,83;66,6438016528926;0,901867941488974;7;11;1;63,6363636363636;0
"VBI";2;"VBI321082_2";"321082";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";0,83;66,6438016528926;0,901867941488974;7;10;1;70;0
"VBI";2;"VBI321120_2";"321120";"91E0";"91E0_vn";80;"Versie 2.0";"Binnen";"Atlantic";1;124,157142857143;2,0775091881555;8;10;1;80;0
"VBI";2;"VBI321120_2";"321120";"91E0";"91E0_vn";80;"Versie 3";"Binnen";"Atlantic";1;124,157142857143;2,0775091881555;6;10;3;60;0
"VBI";2;"VBI321132_2";"321132";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;7;11;0;63,6363636363636;1
"VBI";2;"VBI321132_2";"321132";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;0;70;1
"VBI";2;"VBI321137_2";"321137";"91E0";"91E0_va";60;"Versie 2.0";"Buiten";"Atlantic";0,91;106,804761904762;1,84029916687705;7;10;1;70;0
"VBI";2;"VBI321137_2";"321137";"91E0";"91E0_va";60;"Versie 3";"Buiten";"Atlantic";0,91;106,804761904762;1,84029916687705;7;10;1;70;0
"VBI";2;"VBI321140_2";"321140";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;9;11;0;81,8181818181818;1
"VBI";2;"VBI321140_2";"321140";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;0;80;1
"VBI";2;"VBI321148_2";"321148";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI321148_2";"321148";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;9;10;0;90;1
"VBI";2;"VBI321156_2";"321156";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;4;11;2;36,3636363636364;0
"VBI";2;"VBI321156_2";"321156";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;5;10;2;50;0
"VBI";2;"VBI321159_2";"321159";"91E0";"91E0_va";100;"Versie 2.0";"Binnen";"Atlantic";1;52,8133333333333;1;7;10;0;70;1
"VBI";2;"VBI321159_2";"321159";"91E0";"91E0_va";100;"Versie 3";"Binnen";"Atlantic";1;52,8133333333333;1;10;10;0;100;1
"VBI";2;"VBI322106_2";"322106";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;5;11;1;45,4545454545455;0
"VBI";2;"VBI322106_2";"322106";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;5;10;1;50;0
"VBI";2;"VBI322123_2";"322123";"9120";"9120";70;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI322123_2";"322123";"9120";"9120";70;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;0;80;1
"VBI";2;"VBI322130_2";"322130";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;5;11;0;45,4545454545455;0
"VBI";2;"VBI322130_2";"322130";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;5;10;0;50;0
"VBI";2;"VBI322138_2";"322138";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;7;11;0;63,6363636363636;1
"VBI";2;"VBI322138_2";"322138";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;6;10;0;60;1
"VBI";2;"VBI322146_2";"322146";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;9;11;0;81,8181818181818;1
"VBI";2;"VBI322146_2";"322146";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;9;10;0;90;1
"VBI";2;"VBI323031_2";"323031";"9160";"9160";60;"Versie 2.0";"Buiten";"Atlantic";1;76,021052631579;1,02973381881936;5;10;1;50;0
"VBI";2;"VBI323031_2";"323031";"9160";"9160";60;"Versie 3";"Buiten";"Atlantic";1;76,021052631579;1,02973381881936;6;10;1;60;0
"VBI";2;"VBI323038_2";"323038";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;8;11;1;72,7272727272727;0
"VBI";2;"VBI323038_2";"323038";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;8;10;1;80;0
"VBI";2;"VBI323047_2";"323047";"9160";"9160";70;"Versie 2.0";"Buiten";"Atlantic";1;76,021052631579;1,02973381881936;5;10;1;50;0
"VBI";2;"VBI323047_2";"323047";"9160";"9160";70;"Versie 3";"Buiten";"Atlantic";1;76,021052631579;1,02973381881936;5;10;1;50;0
"VBI";2;"VBI323079_2";"323079";"91E0";"91E0_va";100;"Versie 2.0";"Buiten";"Atlantic";0,92;106,804761904762;1,86052223464493;4;10;2;40;0
"VBI";2;"VBI323079_2";"323079";"91E0";"91E0_va";100;"Versie 3";"Buiten";"Atlantic";0,92;106,804761904762;1,86052223464493;6;10;2;60;0
"VBI";2;"VBI323109_2";"323109";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;8;11;0;72,7272727272727;1
"VBI";2;"VBI323109_2";"323109";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;8;10;0;80;1
"VBI";2;"VBI324007_2";"324007";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";0,96;61,3330985915493;0,96;7;11;1;63,6363636363636;0
"VBI";2;"VBI324007_2";"324007";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";0,96;61,3330985915493;0,96;7;10;2;70;0
"VBI";2;"VBI324016_2";"324016";"9160";"9160";100;"Versie 2.0";"Binnen";"Atlantic";0,8;73,8259259259259;0,8;6;10;1;60;0
"VBI";2;"VBI324016_2";"324016";"9160";"9160";100;"Versie 3";"Binnen";"Atlantic";0,8;73,8259259259259;0,8;6;10;2;60;0
"VBI";2;"VBI324024_2";"324024";"9160";"9160";100;"Versie 2.0";"Binnen";"Atlantic";1;73,8259259259259;1;6;10;1;60;0
"VBI";2;"VBI324024_2";"324024";"9160";"9160";100;"Versie 3";"Binnen";"Atlantic";1;73,8259259259259;1;7;10;2;70;0
"VBI";2;"VBI324036_2";"324036";"9120";"9120";70;"Versie 2.0";"Buiten";"Atlantic";0,84;66,6438016528926;0,912733820302094;6;11;2;54,5454545454545;0
"VBI";2;"VBI324036_2";"324036";"9120";"9120";70;"Versie 3";"Buiten";"Atlantic";0,84;66,6438016528926;0,912733820302094;5;10;2;50;0
"VBI";2;"VBI324043_2";"324043";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";0,94;66,6438016528926;1,0213926084333;7;11;1;63,6363636363636;0
"VBI";2;"VBI324043_2";"324043";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";0,94;66,6438016528926;1,0213926084333;7;10;1;70;0
"VBI";2;"VBI324060_2";"324060";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";0,6;66,6438016528926;0,65195272878721;4;11;2;36,3636363636364;0
"VBI";2;"VBI324060_2";"324060";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";0,6;66,6438016528926;0,65195272878721;4;10;2;40;0
"VBI";2;"VBI324071_2";"324071";"9160";"9160";100;"Versie 2.0";"Binnen";"Atlantic";1;73,8259259259259;1;7;10;2;70;0
"VBI";2;"VBI324071_2";"324071";"9160";"9160";100;"Versie 3";"Binnen";"Atlantic";1;73,8259259259259;1;8;10;2;80;0
"VBI";2;"VBI324075_2";"324075";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;5;11;1;45,4545454545455;0
"VBI";2;"VBI324075_2";"324075";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;5;10;1;50;0
"VBI";2;"VBI325016_2";"325016";"91E0";"91E0_va";60;"Versie 2.0";"Binnen";"Atlantic";1;52,8133333333333;1;7;10;2;70;0
"VBI";2;"VBI325016_2";"325016";"91E0";"91E0_va";60;"Versie 3";"Binnen";"Atlantic";1;52,8133333333333;1;6;10;2;60;0
"VBI";2;"VBI325028_2";"325028";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;4;11;3;36,3636363636364;0
"VBI";2;"VBI325028_2";"325028";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;4;10;3;40;0
"VBI";2;"VBI325029_2";"325029";"91E0";"91E0_va";60;"Versie 2.0";"Buiten";"Atlantic";0,93;106,804761904762;1,88074530241281;6;10;1;60;0
"VBI";2;"VBI325029_2";"325029";"91E0";"91E0_va";60;"Versie 3";"Buiten";"Atlantic";0,93;106,804761904762;1,88074530241281;8;10;1;80;0
"VBI";2;"VBI325031_2";"325031";"91E0";"91E0_va";100;"Versie 2.0";"Binnen";"Atlantic";1;52,8133333333333;1;5;10;3;50;0
"VBI";2;"VBI325031_2";"325031";"91E0";"91E0_va";100;"Versie 3";"Binnen";"Atlantic";1;52,8133333333333;1;5;10;3;50;0
"VBI";2;"VBI325058_2";"325058";"9120";"9120";70;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;4;11;2;36,3636363636364;0
"VBI";2;"VBI325058_2";"325058";"9120";"9120";70;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;4;10;2;40;0
"VBI";2;"VBI325061_2";"325061";"9120";"9120";70;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;6;11;1;54,5454545454545;0
"VBI";2;"VBI325061_2";"325061";"9120";"9120";70;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;6;10;1;60;0
"VBI";2;"VBI325066_2";"325066";"91E0";"91E0_va";70;"Versie 2.0";"Binnen";"Atlantic";1;52,8133333333333;1;6;10;2;60;0
"VBI";2;"VBI325066_2";"325066";"91E0";"91E0_va";70;"Versie 3";"Binnen";"Atlantic";1;52,8133333333333;1;7;10;2;70;0
"VBI";2;"VBI325077_2";"325077";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;5;11;2;45,4545454545455;0
"VBI";2;"VBI325077_2";"325077";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;5;10;2;50;0
"VBI";2;"VBI325078_2";"325078";"91E0";"91E0_va";100;"Versie 2.0";"Binnen";"Atlantic";1;52,8133333333333;1;6;10;2;60;0
"VBI";2;"VBI325078_2";"325078";"91E0";"91E0_va";100;"Versie 3";"Binnen";"Atlantic";1;52,8133333333333;1;8;10;2;80;0
"VBI";2;"VBI325084_2";"325084";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";0,75;66,6438016528926;0,814940910984012;4;11;2;36,3636363636364;0
"VBI";2;"VBI325084_2";"325084";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";0,75;66,6438016528926;0,814940910984012;4;10;2;40;0
"VBI";2;"VBI325093_2";"325093";"91E0";"91E0_va";95;"Versie 2.0";"Binnen";"Atlantic";1;52,8133333333333;1;7;10;1;70;0
"VBI";2;"VBI325093_2";"325093";"91E0";"91E0_va";95;"Versie 3";"Binnen";"Atlantic";1;52,8133333333333;1;5;10;3;50;0
"VBI";2;"VBI325101_2";"325101";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;10;11;0;90,9090909090909;1
"VBI";2;"VBI325101_2";"325101";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;10;10;0;100;1
"VBI";2;"VBI325127_2";"325127";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;5;11;2;45,4545454545455;0
"VBI";2;"VBI325127_2";"325127";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;6;10;2;60;0
"VBI";2;"VBI326012_2";"326012";"9120";"9120";90;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;10;11;0;90,9090909090909;1
"VBI";2;"VBI326012_2";"326012";"9120";"9120";90;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;9;10;0;90;1
"VBI";2;"VBI326017_2";"326017";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;6;11;1;54,5454545454545;0
"VBI";2;"VBI326017_2";"326017";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;5;10;2;50;0
"VBI";2;"VBI326020_2";"326020";"9120";"9120";70;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;6;11;0;54,5454545454545;1
"VBI";2;"VBI326020_2";"326020";"9120";"9120";70;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;0;80;1
"VBI";2;"VBI326026_2";"326026";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";0,27;61,3330985915493;0,27;10;11;0;90,9090909090909;1
"VBI";2;"VBI326026_2";"326026";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";0,27;61,3330985915493;0,27;10;10;0;100;1
"VBI";2;"VBI326027_2";"326027";"9120";"9120";50;"Versie 2.0";"Binnen";"Atlantic";1;57,19;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI326027_2";"326027";"9120";"9120";50;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI326027_2";"326027";"9120";"9120";50;"Versie 3";"Binnen";"Atlantic";1;57,19;1;7;10;0;70;1
"VBI";2;"VBI326027_2";"326027";"9120";"9120";50;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;0;70;1
"VBI";2;"VBI326027_2";"326027";"9190";"9190";50;"Versie 2.0";"Binnen";"Atlantic";1;57,19;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI326027_2";"326027";"9190";"9190";50;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI326027_2";"326027";"9190";"9190";50;"Versie 3";"Binnen";"Atlantic";1;57,19;1;7;10;0;70;1
"VBI";2;"VBI326027_2";"326027";"9190";"9190";50;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;0;70;1
"VBI";2;"VBI326028_2";"326028";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;7;11;0;63,6363636363636;1
"VBI";2;"VBI326028_2";"326028";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;0;70;1
"VBI";2;"VBI326034_2";"326034";"9190";"9190";100;"Versie 2.0";"Binnen";"Atlantic";1;57,19;1;6;11;0;54,5454545454545;1
"VBI";2;"VBI326034_2";"326034";"9190";"9190";100;"Versie 3";"Binnen";"Atlantic";1;57,19;1;8;10;0;80;1
"VBI";2;"VBI326035_2";"326035";"9160";"9160";100;"Versie 2.0";"Binnen";"Atlantic";1;73,8259259259259;1;10;10;0;100;1
"VBI";2;"VBI326035_2";"326035";"9160";"9160";100;"Versie 3";"Binnen";"Atlantic";1;73,8259259259259;1;10;10;0;100;1
"VBI";2;"VBI326036_2";"326036";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";0,59;61,3330985915493;0,59;7;11;0;63,6363636363636;1
"VBI";2;"VBI326036_2";"326036";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";0,59;61,3330985915493;0,59;6;10;1;60;0
"VBI";2;"VBI326041_2";"326041";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI326041_2";"326041";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;6;10;0;60;1
"VBI";2;"VBI326042_2";"326042";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;10;11;0;90,9090909090909;1
"VBI";2;"VBI326042_2";"326042";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;9;10;0;90;1
"VBI";2;"VBI326043_2";"326043";"9160";"9160";100;"Versie 2.0";"Binnen";"Atlantic";1;73,8259259259259;1;8;10;0;80;1
"VBI";2;"VBI326043_2";"326043";"9160";"9160";100;"Versie 3";"Binnen";"Atlantic";1;73,8259259259259;1;8;10;1;80;0
"VBI";2;"VBI326044_2";"326044";"9160";"9160";100;"Versie 2.0";"Binnen";"Atlantic";1;73,8259259259259;1;8;10;0;80;1
"VBI";2;"VBI326044_2";"326044";"9160";"9160";100;"Versie 3";"Binnen";"Atlantic";1;73,8259259259259;1;8;10;1;80;0
"VBI";2;"VBI326051_2";"326051";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI326051_2";"326051";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;9;10;0;90;1
"VBI";2;"VBI331002_2";"331002";"9160";"9160";100;"Versie 2.0";"Buiten";"Atlantic";0,58;76,021052631579;0,597245614915229;6;10;1;60;0
"VBI";2;"VBI331002_2";"331002";"9160";"9160";100;"Versie 3";"Buiten";"Atlantic";0,58;76,021052631579;0,597245614915229;6;10;1;60;0
"VBI";2;"VBI331082_2";"331082";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;5;11;1;45,4545454545455;0
"VBI";2;"VBI331082_2";"331082";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;6;10;1;60;0
"VBI";2;"VBI332061_2";"332061";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;6;11;2;54,5454545454545;0
"VBI";2;"VBI332061_2";"332061";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;6;10;2;60;0
"VBI";2;"VBI332088_2";"332088";"9120";"9120";50;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;7;11;0;63,6363636363636;1
"VBI";2;"VBI332088_2";"332088";"9120";"9120";50;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;0;70;1
"VBI";2;"VBI332096_2";"332096";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;9;11;0;81,8181818181818;1
"VBI";2;"VBI332096_2";"332096";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;9;10;0;90;1
"VBI";2;"VBI332123_2";"332123";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;7;11;1;63,6363636363636;0
"VBI";2;"VBI332123_2";"332123";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;6;10;1;60;0
"VBI";2;"VBI332138_2";"332138";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";0,9;61,3330985915493;0,9;8;11;1;72,7272727272727;0
"VBI";2;"VBI332138_2";"332138";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";0,9;61,3330985915493;0,9;8;10;1;80;0
"VBI";2;"VBI334043_2";"334043";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";0,67;61,3330985915493;0,67;7;11;2;63,6363636363636;0
"VBI";2;"VBI334043_2";"334043";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";0,67;61,3330985915493;0,67;5;10;3;50;0
"VBI";2;"VBI334055_2";"334055";"9190";"9190";100;"Versie 2.0";"Binnen";"Atlantic";0,56;57,19;0,56;5;11;2;45,4545454545455;0
"VBI";2;"VBI334055_2";"334055";"9190";"9190";100;"Versie 3";"Binnen";"Atlantic";0,56;57,19;0,56;6;10;2;60;0
"VBI";2;"VBI334108_2";"334108";"9120";"9120";70;"Versie 2.0";"Binnen";"Atlantic";0,53;61,3330985915493;0,53;7;11;2;63,6363636363636;0
"VBI";2;"VBI334108_2";"334108";"9120";"9120";70;"Versie 3";"Binnen";"Atlantic";0,53;61,3330985915493;0,53;7;10;2;70;0
"VBI";2;"VBI335037_2";"335037";"91E0";"91E0_va";100;"Versie 2.0";"Buiten";"Atlantic";1;106,804761904762;2,02230677678797;7;10;2;70;0
"VBI";2;"VBI335037_2";"335037";"91E0";"91E0_va";100;"Versie 3";"Buiten";"Atlantic";1;106,804761904762;2,02230677678797;7;10;2;70;0
"VBI";2;"VBI336040_2";"336040";"91E0";"91E0_va";100;"Versie 2.0";"Buiten";"Atlantic";1;106,804761904762;2,02230677678797;5;10;1;50;0
"VBI";2;"VBI336040_2";"336040";"91E0";"91E0_va";100;"Versie 3";"Buiten";"Atlantic";1;106,804761904762;2,02230677678797;5;10;2;50;0
"VBI";2;"VBI336055_2";"336055";"9160";"9160";100;"Versie 2.0";"Buiten";"Atlantic";1;76,021052631579;1,02973381881936;3;10;3;30;0
"VBI";2;"VBI336055_2";"336055";"9160";"9160";100;"Versie 3";"Buiten";"Atlantic";1;76,021052631579;1,02973381881936;4;10;3;40;0
"VBI";2;"VBI336078_2";"336078";"9160";"9160";100;"Versie 2.0";"Buiten";"Atlantic";1;76,021052631579;1,02973381881936;8;10;1;80;0
"VBI";2;"VBI336078_2";"336078";"9160";"9160";100;"Versie 3";"Buiten";"Atlantic";1;76,021052631579;1,02973381881936;8;10;1;80;0
"VBI";2;"VBI341022_2";"341022";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";0,69;61,3330985915493;0,69;8;11;1;72,7272727272727;0
"VBI";2;"VBI341022_2";"341022";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";0,69;61,3330985915493;0,69;8;10;1;80;0
"VBI";2;"VBI341047_2";"341047";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";0,72;61,3330985915493;0,72;9;11;0;81,8181818181818;1
"VBI";2;"VBI341047_2";"341047";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";0,72;61,3330985915493;0,72;9;10;0;90;1
"VBI";2;"VBI341100_2";"341100";"91E0";"91E0_va";60;"Versie 2.0";"Buiten";"Atlantic";0,53;106,804761904762;1,07182259169762;4;10;3;40;0
"VBI";2;"VBI341100_2";"341100";"91E0";"91E0_va";60;"Versie 3";"Buiten";"Atlantic";0,53;106,804761904762;1,07182259169762;5;10;3;50;0
"VBI";2;"VBI341121_2";"341121";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;1;72,7272727272727;0
"VBI";2;"VBI341121_2";"341121";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;1;70;0
"VBI";2;"VBI341137_2";"341137";"91E0";"91E0_va";60;"Versie 2.0";"Binnen";"Atlantic";0,92;52,8133333333333;0,92;4;10;3;40;0
"VBI";2;"VBI341137_2";"341137";"91E0";"91E0_va";60;"Versie 3";"Binnen";"Atlantic";0,92;52,8133333333333;0,92;4;10;3;40;0
"VBI";2;"VBI345004_2";"345004";"91E0";"91E0_va";100;"Versie 2.0";"Binnen";"Atlantic";1;52,8133333333333;1;7;10;2;70;0
"VBI";2;"VBI345004_2";"345004";"91E0";"91E0_va";100;"Versie 3";"Binnen";"Atlantic";1;52,8133333333333;1;7;10;2;70;0
"VBI";2;"VBI347088_2";"347088";"9120";"9120";70;"Versie 2.0";"Binnen";"Continental";0,99;61,3330985915493;0,99;6;11;2;54,5454545454545;0
"VBI";2;"VBI347088_2";"347088";"9120";"9120";70;"Versie 3";"Binnen";"Continental";0,99;61,3330985915493;0,99;7;10;2;70;0
