"";"ID";"Habitattype";"RecordingGivid";"UserReference";"LocationCode";"Observer";"VagueDateBegin";"Kolom1";"Betrouwbaarheid";"Waterpeil";"Regio";"SBZH";"ID_Plas";"OppKl";"Oppervlakte_plas";"Versie";"Habitattype.y";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"EenheidRefwaarde";"TypeRefwaarde";"InvoertypeRevwaarde";"TypeWaarde";"InvoertypeWaarde";"EenheidWaarde";"Waarde";"AfkomstWaarde";"TheoretischMaximum";"Status_voorwaarde";"Verschilscore"
"46";"AN_BEE_001_3130n_16";"3130_na";"IV2017032010205954";"AN_BEE_001_3130n_16";"AN_BEE_001";"Vincent Smeekens";"2016-10-20";"AN_BEE_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"15537";"Opp <= 1 ha";6431,654903;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";250;"817";817;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,95
"47";"AN_BEE_001_3130n_16";"3130_na";"IV2017032010205954";"AN_BEE_001_3130n_16";"AN_BEE_001";"Vincent Smeekens";"2016-10-20";"AN_BEE_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"15537";"Opp <= 1 ha";6431,654903;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";251;"1490";1490;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"48";"AN_BEE_001_3130n_16";"3130_na";"IV2017032010205954";"AN_BEE_001_3130n_16";"AN_BEE_001";"Vincent Smeekens";"2016-10-20";"AN_BEE_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"15537";"Opp <= 1 ha";6431,654903;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";259;"1835";1835;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"40";"observatie";100;FALSE;-0,142857142857143
"49";"AN_BEE_002_3130a_16";"3130_aom";"IV2017040309554429";"AN_BEE_002_3130a_16";"AN_BEE_002";"Vincent Smeekens";"2016-09-21";"AN_BEE_002";"hoog";"Normaal";"Atlantisch";"binnen";"BL_11192";"Opp <= 1 ha";629,578564;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2399;"voor ondiepe plassen: Secchi-diepte in m";"1.5";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"4";"observatie";NA;TRUE;NA
"50";"AN_BEE_002_3130a_16";"3130_aom";"IV2017040309554429";"AN_BEE_002_3130a_16";"AN_BEE_002";"Vincent Smeekens";"2016-09-21";"AN_BEE_002";"hoog";"Normaal";"Atlantisch";"binnen";"BL_11192";"Opp <= 1 ha";629,578564;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2385;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"51";"AN_BEE_002_3130a_16";"3130_aom";"IV2017040309554429";"AN_BEE_002_3130a_16";"AN_BEE_002";"Vincent Smeekens";"2016-09-21";"AN_BEE_002";"hoog";"Normaal";"Atlantisch";"binnen";"BL_11192";"Opp <= 1 ha";629,578564;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";239;"2094";2094;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"15";"observatie";NA;TRUE;NA
"52";"AN_BEE_002_3130a_16";"3130_aom";"IV2017040309554429";"AN_BEE_002_3130a_16";"AN_BEE_002";"Vincent Smeekens";"2016-09-21";"AN_BEE_002";"hoog";"Normaal";"Atlantisch";"binnen";"BL_11192";"Opp <= 1 ha";629,578564;"Versie 2.0";"3130";"Structuur";"oeverzone ZW-zijde";"B: < 2 maal de hoogte van de bomen";1;"b";238;"1856";1856;"bomen tot op de oever";"0";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"0";"observatie";NA;TRUE;NA
"53";"AN_BEE_002_3130a_16";"3130_aom";"IV2017040309554429";"AN_BEE_002_3130a_16";"AN_BEE_002";"Vincent Smeekens";"2016-09-21";"AN_BEE_002";"hoog";"Normaal";"Atlantisch";"binnen";"BL_11192";"Opp <= 1 ha";629,578564;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Moerashertshooi en Vlottende bies) minstens frequent aanwezig";1;"b";247;"415";415;"aantal sleutelsoorten ex vl bies moerashertshooi";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";13;FALSE;-1
"54";"AN_BEE_002_3130a_16";"3130_aom";"IV2017040309554429";"AN_BEE_002_3130a_16";"AN_BEE_002";"Vincent Smeekens";"2016-09-21";"AN_BEE_002";"hoog";"Normaal";"Atlantisch";"binnen";"BL_11192";"Opp <= 1 ha";629,578564;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1306;"751";751;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"15";"observatie";100;FALSE;-0,0555555555555555
"55";"AN_BEE_002_3130a_16";"3130_aom";"IV2017040309554429";"AN_BEE_002_3130a_16";"AN_BEE_002";"Vincent Smeekens";"2016-09-21";"AN_BEE_002";"hoog";"Normaal";"Atlantisch";"binnen";"BL_11192";"Opp <= 1 ha";629,578564;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";243;"871";871;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"56";"AN_BEE_002_3130a_16";"3130_aom";"IV2017040309554429";"AN_BEE_002_3130a_16";"AN_BEE_002";"Vincent Smeekens";"2016-09-21";"AN_BEE_002";"hoog";"Normaal";"Atlantisch";"binnen";"BL_11192";"Opp <= 1 ha";629,578564;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";242;"1492";1492;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"5";"observatie";100;TRUE;0,833333333333333
"57";"AN_BEE_002_3130a_16";"3130_aom";"IV2017040309554429";"AN_BEE_002_3130a_16";"AN_BEE_002";"Vincent Smeekens";"2016-09-21";"AN_BEE_002";"hoog";"Normaal";"Atlantisch";"binnen";"BL_11192";"Opp <= 1 ha";629,578564;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";246;"1843";1843;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"40";"observatie";100;FALSE;-0,142857142857143
"58";"AN_BGO_001_3130a_17";"3130_aom";"IV2018020910244945";"AN_BGO_001_3130a_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2399;"voor ondiepe plassen: Secchi-diepte in m";"1.5";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0.83";"observatie";NA;FALSE;NA
"59";"AN_BGO_001_3130a_17";"3130_aom";"IV2018020910244945";"AN_BGO_001_3130a_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2385;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"60";"AN_BGO_001_3130a_17";"3130_aom";"IV2018020910244945";"AN_BGO_001_3130a_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";239;"2094";2094;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"5";"observatie";NA;TRUE;NA
"61";"AN_BGO_001_3130a_17";"3130_aom";"IV2018020910244945";"AN_BGO_001_3130a_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3130";"Structuur";"oeverzone ZW-zijde";"B: < 2 maal de hoogte van de bomen";1;"b";238;"1856";1856;"bomen tot op de oever";"0";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"0";"observatie";NA;TRUE;NA
"62";"AN_BGO_001_3130a_17";"3130_aom";"IV2018020910244945";"AN_BGO_001_3130a_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Moerashertshooi en Vlottende bies) minstens frequent aanwezig";1;"b";247;"415";415;"aantal sleutelsoorten ex vl bies moerashertshooi";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";13;FALSE;-1
"63";"AN_BGO_001_3130a_17";"3130_aom";"IV2018020910244945";"AN_BGO_001_3130a_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1306;"751";751;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"3";"observatie";100;TRUE;0,7
"64";"AN_BGO_001_3130a_17";"3130_aom";"IV2018020910244945";"AN_BGO_001_3130a_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";243;"871";871;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,95
"65";"AN_BGO_001_3130a_17";"3130_aom";"IV2018020910244945";"AN_BGO_001_3130a_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";242;"1492";1492;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"66";"AN_BGO_001_3130a_17";"3130_aom";"IV2018020910244945";"AN_BGO_001_3130a_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";246;"1843";1843;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"67";"AN_BGO_001_3130n_17";"3130_na";"IV2018020910314240";"AN_BGO_001_3130n_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";255;"2105";2105;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"5";"observatie";NA;TRUE;NA
"68";"AN_BGO_001_3130n_17";"3130_na";"IV2018020910314240";"AN_BGO_001_3130n_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3130";"Structuur";"verticale structuur";"B: < 30 % van de oever begroeid met opgaande vegetatie";1;"zb";258;"1";1;"% begroeid met opgaande vegetatie";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"40";"observatie";100;FALSE;-0,142857142857143
"69";"AN_BGO_001_3130n_17";"3130_na";"IV2018020910314240";"AN_BGO_001_3130n_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Borstelbies, glaskroos en Naaldwaterbies) minstens frequent aanwezig";1;"b";254;"417";417;"aantal sleutelsoorten excl";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";10;FALSE;-1
"70";"AN_BGO_001_3130n_17";"3130_na";"IV2018020910314240";"AN_BGO_001_3130n_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1307;"754";754;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"3";"observatie";100;TRUE;0,7
"71";"AN_BGO_001_3130n_17";"3130_na";"IV2018020910314240";"AN_BGO_001_3130n_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";250;"817";817;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,95
"72";"AN_BGO_001_3130n_17";"3130_na";"IV2018020910314240";"AN_BGO_001_3130n_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";251;"1490";1490;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"73";"AN_BGO_001_3130n_17";"3130_na";"IV2018020910314240";"AN_BGO_001_3130n_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";259;"1835";1835;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"74";"AN_BGO_001_3150_17";"3150";"IV2018020910422627";"AN_BGO_001_3150_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3150";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";271;"2396 OR 2388";2396;"voor ondiepe plassen: Secchi-diepte in m";"1.5";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0.83";"observatie";NA;FALSE;NA
"75";"AN_BGO_001_3150_17";"3150";"IV2018020910422627";"AN_BGO_001_3150_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3150";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";271;"2396 OR 2388";2388;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"76";"AN_BGO_001_3150_17";"3150";"IV2018020910422627";"AN_BGO_001_3150_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3150";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";275;"2107";2107;"grootste vegetatievlek in m²";"1";">";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"15";"observatie";NA;TRUE;NA
"77";"AN_BGO_001_3150_17";"3150";"IV2018020910422627";"AN_BGO_001_3150_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3150";"Vegetatie";"sleutelsoorten";"B: 1 sleutelsoort minstens abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";274;"409 OR 444";409;"aantal sleutelsoorten abundant";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"1";"berekend";10;TRUE;0
"78";"AN_BGO_001_3150_17";"3150";"IV2018020910422627";"AN_BGO_001_3150_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3150";"Vegetatie";"sleutelsoorten";"B: 1 sleutelsoort minstens abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";274;"409 OR 444";444;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"2";"berekend";10;TRUE;0
"79";"AN_BGO_001_3150_17";"3150";"IV2018020910422627";"AN_BGO_001_3150_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3150";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1311;"713";713;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"80";"AN_BGO_001_3150_17";"3150";"IV2018020910422627";"AN_BGO_001_3150_17";"AN_BGO_001";"Vincent Smeekens";"2017-09-06";"AN_BGO_001";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4787,599815;"Versie 2.0";"3150";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";270;"825";825;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,95
"81";"AN_BGO_002_3130a_17";"3130_aom";"IV2018020909312908";"AN_BGO_002_3130a_17";"AN_BGO_002";"Vincent Smeekens";"2017-09-06";"AN_BGO_002";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";5631,651554;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2399;"voor ondiepe plassen: Secchi-diepte in m";"1.5";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"4";"observatie";NA;TRUE;NA
"82";"AN_BGO_002_3130a_17";"3130_aom";"IV2018020909312908";"AN_BGO_002_3130a_17";"AN_BGO_002";"Vincent Smeekens";"2017-09-06";"AN_BGO_002";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";5631,651554;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2385;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"83";"AN_BGO_002_3130a_17";"3130_aom";"IV2018020909312908";"AN_BGO_002_3130a_17";"AN_BGO_002";"Vincent Smeekens";"2017-09-06";"AN_BGO_002";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";5631,651554;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";239;"2094";2094;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"5";"observatie";NA;TRUE;NA
"84";"AN_BGO_002_3130a_17";"3130_aom";"IV2018020909312908";"AN_BGO_002_3130a_17";"AN_BGO_002";"Vincent Smeekens";"2017-09-06";"AN_BGO_002";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";5631,651554;"Versie 2.0";"3130";"Structuur";"oeverzone ZW-zijde";"B: < 2 maal de hoogte van de bomen";1;"b";238;"1856";1856;"bomen tot op de oever";"0";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"0";"observatie";NA;TRUE;NA
"85";"AN_BGO_002_3130a_17";"3130_aom";"IV2018020909312908";"AN_BGO_002_3130a_17";"AN_BGO_002";"Vincent Smeekens";"2017-09-06";"AN_BGO_002";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";5631,651554;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Moerashertshooi en Vlottende bies) minstens frequent aanwezig";1;"b";247;"415";415;"aantal sleutelsoorten ex vl bies moerashertshooi";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"1";"berekend";13;TRUE;0
"86";"AN_BGO_002_3130a_17";"3130_aom";"IV2018020909312908";"AN_BGO_002_3130a_17";"AN_BGO_002";"Vincent Smeekens";"2017-09-06";"AN_BGO_002";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";5631,651554;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1306;"751";751;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"3";"observatie";100;TRUE;0,7
"87";"AN_BGO_002_3130a_17";"3130_aom";"IV2018020909312908";"AN_BGO_002_3130a_17";"AN_BGO_002";"Vincent Smeekens";"2017-09-06";"AN_BGO_002";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";5631,651554;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";243;"871";871;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"2";"observatie";100;TRUE;0,8
"88";"AN_BGO_002_3130a_17";"3130_aom";"IV2018020909312908";"AN_BGO_002_3130a_17";"AN_BGO_002";"Vincent Smeekens";"2017-09-06";"AN_BGO_002";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";5631,651554;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";242;"1492";1492;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"89";"AN_BGO_002_3130a_17";"3130_aom";"IV2018020909312908";"AN_BGO_002_3130a_17";"AN_BGO_002";"Vincent Smeekens";"2017-09-06";"AN_BGO_002";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";5631,651554;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";246;"1843";1843;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"1";"observatie";100;TRUE;0,966666666666667
"90";"AN_BGO_002_3130n_17";"3130_na";"IV2018020909370337";"AN_BGO_002_3130n_17";"AN_BGO_002";"Vincent Smeekens";"2017-09-06";"AN_BGO_002";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";5631,651554;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";255;"2105";2105;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"5";"observatie";NA;TRUE;NA
"91";"AN_BGO_002_3130n_17";"3130_na";"IV2018020909370337";"AN_BGO_002_3130n_17";"AN_BGO_002";"Vincent Smeekens";"2017-09-06";"AN_BGO_002";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";5631,651554;"Versie 2.0";"3130";"Structuur";"verticale structuur";"B: < 30 % van de oever begroeid met opgaande vegetatie";1;"zb";258;"1";1;"% begroeid met opgaande vegetatie";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"10";"observatie";100;TRUE;0,666666666666667
"92";"AN_BGO_002_3130n_17";"3130_na";"IV2018020909370337";"AN_BGO_002_3130n_17";"AN_BGO_002";"Vincent Smeekens";"2017-09-06";"AN_BGO_002";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";5631,651554;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Borstelbies, glaskroos en Naaldwaterbies) minstens frequent aanwezig";1;"b";254;"417";417;"aantal sleutelsoorten excl";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";10;FALSE;-1
"93";"AN_BGO_002_3130n_17";"3130_na";"IV2018020909370337";"AN_BGO_002_3130n_17";"AN_BGO_002";"Vincent Smeekens";"2017-09-06";"AN_BGO_002";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";5631,651554;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1307;"754";754;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"3";"observatie";100;TRUE;0,7
"94";"AN_BGO_002_3130n_17";"3130_na";"IV2018020909370337";"AN_BGO_002_3130n_17";"AN_BGO_002";"Vincent Smeekens";"2017-09-06";"AN_BGO_002";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";5631,651554;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";250;"817";817;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"2";"observatie";100;TRUE;0,8
